기업명,주요업무,자격요건,우대사항
발렌라이프,• 자사몰 및 이벤트 페이지 퍼블리싱 (뷰티/건기식/패션 등 브랜드)• 카페24 기반 HTML/CSS 퍼블리싱 및 JavaScript 활용• 신규 사이트 구축 및 리뉴얼 퍼블리싱• UI/UX 디자인 작업• 최적의 웹 퍼포먼스를 위한 기획/디자인팀과의 협업.,"• 퍼블리싱 경력 5년 이상• HTML, CSS, JavaScript에 대한 높은 이해도 및 실무 경험• 카페24 및 유사 쇼핑몰 솔루션 퍼블리싱 경험• 카페24 내 다양한 솔루션 및 이슈 해결 경험• 반응형 웹 구현 및 디바이스 최적화 능력• Figma, Photoshop 등 UI/UX 디자인, 협업 툴 활용 가능자.","• 상세페이지 / 배너 등 웹디자인 작업 가능자• 뷰티, 건강기능식품, 패션 브랜드 웹사이트 제작 및 운영 경험• 신규 브랜드 런칭 또는 사이트 리뉴얼 프로젝트 경험자• 웹표준을 고려한 마크업 및 웹 접근성 이해도 보유• SEO(검색엔진 최적화)에 적합한 구조화된 HTML 코딩 가능자• 디자인 퀄리티에 대한 감각과 퍼블리싱 외 결과물 완성도에 대한 관심• 문제를 능동적으로 발견하고 개선 제안이 가능한 분."
신테카바이오,"• 기업 및 브랜드 웹사이트, 캠페인 페이지 등 반응형 웹 퍼블리싱• HTML/CSS/JavaScript 구현• React 기반 프론트엔드 컴포넌트 개발 및 스토리북 관리• 웹 접근성, 반응형, 크로스브라우징 품질 검수 및 최적화• 백엔드/디자인/기획팀과 협업하여 서비스 품질 향상 및 유지보수 지원.","• 웹표준, 반응형 레이아웃, 시맨틱 마크업에 대한 깊은 이해가 있으신 분• Tailwind, SCSS, Styled-components 등 모던 CSS 활용 경험자• JavaScript(ES6 이상) 또는 React 환경에 익숙하신 분• 세밀한 UI 완성도와 사용자 중심 인터랙션에 관심이 많으신 분• 협업 툴(Figma, Jira, Git, Notion 등)을 활용한 커뮤니케이션이 원활한 분.","• Storybook을 활용한 컴포넌트 관리 경험• 웹 에이전시 또는 다양한 클라이언트 프로젝트 경험• 애니메이션/모션(UI Motion, Framer Motion 등)에 관심이 있는 분• SEO, 웹 성능 최적화 경험."
포켓컴퍼니,"• 웹사이트 및 모바일 웹/앱 UI 마크업 작업 (HTML/CSS/JavaScript)• 디자이너 및 개발자와 협업하여 웹 표준/웹 접근성에 기반한 퍼블리싱• 반응형/적응형 웹 구현 및 다양한 브라우저와 디바이스에 대한 호환성 테스트 및 이슈 대응• 웹사이트 유지보수 및 개선 작업• AWS 인프라 및 백엔드, 보안 전담 개발자와 긴밀하게 협업하며 다양한 기술 스택을 경험할 수 있습니다• 본인의 역량과 관심사에 따라 인프라, 백엔드, 보안 등 관련 분야로의 커리어 확장이 가능합니다.","• 관련 경력 3년 이상• HTML5, CSS3, JavaScript에 대한 높은 이해• 크로스 브라우징 및 반응형 웹 퍼블리싱 경험• 웹 표준 및 웹 접근성에 대한 이해• Git 등의 버전 관리 도구 사용 가능• 디자이너 및 프론트/백엔드 개발자와의 협업 경험.","• Vue, React 등의 프론트엔드 프레임워크 사용 경험• 웹 성능 최적화에 대한 이해• 디테일에 강하고 책임감 있게 작업을 마무리할 수 있는 분• cafe24 기반 쇼핑몰 제작 경험."
커넥트웨이브,"Next.js 기반 웹프론트엔드 다나와 서비스 및 내부관리자 개발웹 서비스의 UI 구현 및 UX 개선을 위한 프론트엔드 개발 전반REST API, GraphQL API 연동 및 관리 전략 설계Monorepo (pnpm, turborepo) 기반 프로젝트 구조 설계 및 유지관리웹성능 최적화 및 SEO, 접근성, 반응형 구현 고려.","FE 개발 경력 5년 이상 또는 이에 준하는 역량Next.js, React, TypeScript 기반 FE 개발 숙련Monorepo(pnpm, Turborepo) 환경 운영 경험GraphQL / REST API 연동 및 상태 관리 경험 (Apollo Client, TanStack Query, Zustand 등)Tailwind CSS 및 디자인 시스템/컴포넌트 아키텍처 이해Storybook 기반 컴포넌트 문서화 경험웹 성능 최적화 / SEO / 접근성(A11y) 개선 경험CI/CD 파이프라인 운영 및 빌드 최적화(Webpack, Turbopack 등) 경험.","GraphQL Codegen 활용 및 타입 안전성 확보 경험Radix UI, shadcn/ui, Ant Design 등 컴포넌트 라이브러리 활용 경험테스트 자동화 경험 (Jest, React Testing Library, Playwright) Mock Service Worker (MSW) 기반 API 모킹 및 테스트 환경 구축 경험 Zod 기반 타입 검증 및 런타임 Validation 경험Sentry 등 모니터링/에러 트래킹 도구 운영 경험오픈소스 기여, 기술 블로그, 발표 경험."
누리미디어(DBpia),"ㆍDBpia/KRpia/Citeasy 등 자사 서비스 프론트를 개발합니다.ㆍ최신 프론트엔드 기술을 통한 창의적 개발을 제안하고 실현합니다.ㆍReact, Vue, JSP 등의 환경에서 프론트엔드 업무를 담당합니다.","ㆍ5년 이상 프론트엔드 개발 경력 (또는 그에 준하는 실력 보유)을 보유하신 분ㆍ웹 표준기술 숙련하신 분(HTML, CSS, 크로스브라우징, 브라우저퍼포먼스, 웹접근성)ㆍJavaScript의 기본 원리를 이해하고 코드에 반영한 경험이 있으신 분ㆍReact.js, Vue.js 등 클래스형 또는 함수형 컴포넌트를 이해하고 사용해본 경험이 있으신 분ㆍ형상관리 도구(Git, SVN, Bitbucket 등) 사용 경험이 있으신 분ㆍES6, TypeScript 이해 및 개발 경험 있으신 분.","ㆍUI/UX 개선에 능동적으로 참여하고 이슈 해결 능력이 가능하신 분ㆍ협업툴 (Jira, Confluence, Github, Figma) 활용에 능숙하신 분ㆍ프론트엔드 성능 최적화 관련 연구활동 경험이 있는 분ㆍ프론트엔드 테스트 (E2E, Unit) 경험이 있는 분."
드림에이지,"[주요 업무책임]• 글로벌 유저를 위한 웹 기반 게임 플랫폼의 멤버십, 결제, 콘텐츠 서비스 UI/UX 설계 및 개발• 다양한 디바이스와 브라우저 환경에 최적화된 반응형 웹 개발• 운영/사업 효율성 강화를 위한 관리 콘솔 화면 개발.","[필수 자격요건] • 학력/전공 무관• 5년 이상의 웹개발 경험을 보유하신 분• TypeScript, HTML, CSS 에 대한 이해 및 지식을 보유한 분• Nextjs, React 등의 라이브러리 또는 프레임워크 활용한 개발 경험이 있는 분• UI/UX에 대한 폭넓은 관심이 있는 분.","[선호 자격요건]• 개발 언어 로서의 Typescript를 이해하고 언어 역량을 강화를 위해 노력 하시는 분• Javascript 기반 다양한 환경 경험(모바일웹뷰, WebView2, CEF, 등)을 보유한 분• Backend에 대한 기술적 이해가 있으신 분• Next.js에서 지원하는 렌더링(SSR,SSG, ISR) 개발 경험이 있는 분• CI/CD 배포스크립트 작성 경험이 있는 분• Monorepo 구축 및 운용에 대한 지식이 있으신 분• Figma 등 협업 툴에 대한 실무 경험을 보유 하신 분• 디자인 시스템에 대한 실무 경험을 보유 하신 분• 웹사이트 성능 최적화를 경험한 분[필요역량] • 유연하고 효과적인 커뮤니케이션 능력• 여러 유관부서 및 외부 관계자들과 협업할 수 있는 협력적 사고• 다양하고 통합된 시각에서 바라볼 수 있는 폭넓은 관점• 목표의식을 갖고, 주도적으로 업무를 추진하는 능력• 문제를 정확하게 파악할 수 있는 분석력• 적극적이고 선제적인 문제해결 능력• 맡은 업무에 대한 강한 책임감• 결과물 품질과 완성도에 관한 높은 기준."
머스트핀테크,• WordPress(PHP) 기반 고객사 시스템 운영 및 유지보수• 메타 데이터 구조 기반의 데이터 관리 및 커스터마이징• 고객사별 기능 개선 요청 분석 및 반영• 외국인 개발자와 협업하여 프론트엔드 보완 작업 수행• 신규 프로젝트(NestJS + Next.js) 개발 참여.,"• 백엔드 개발 경력 1~3년(php, Java, Nodejs 등 1~3년차에 준하는 개발 경험)• PHP(WordPress) 기반 서비스 유지보수 경험• 객체지향 및 절차지향 프로그래밍 이해• HTML/CSS/JavaScript 퍼블리싱 수정 가능• Git 등 버전관리 툴 사용 경험• Slack, Jira 등 협업 관리 툴 사용 경험.","• 금융·핀테크 서비스 개발 경험• 비동기 처리(Async) 및 외부 API 연동 경험• TypeORM, NestJS, Next.js 사용 경험• 글로벌 협업 경험(영어 커뮤니케이션 가능)• Old 스타일 퍼블리싱 및 커스터마이징 경험."
인크로스,"ㆍ이커머스 및 사내 솔루션 UI/UX 디자인ㆍ프로모션, 운영배너, 콘텐츠 디자인ㆍHTML, CSS, JavaScript/jQuery를 활용한 웹 퍼블리싱 및 사이트 유지 보수.","ㆍ경력: 웹디자인/퍼블리싱 경력 3년~5년 미만ㆍ학력: 전문학사 이상ㆍ디자인 툴 Figma, Adobe Photoshop, illustrater 등 능숙자ㆍ반응형 웹/모바일 UI/UX 디자인 및 HTML, CSS, JavaScript/jQuery를 활용한 퍼블리싱 능숙자 ㆍ사내 솔루션/이커머스 앱 프로젝트 경험자ㆍ포트폴리오 제출 필수.","ㆍ디자인 관련 학과 전공자ㆍ웹디자인과 웹퍼블리싱 업무를 모두 수행할 수 있는 분ㆍAfter Effects, Premiere Pro, Lottie 등을 활용한 간단한 모션 제작 가능하신 분ㆍ디자인 트렌드에 민감하고, 다양한 팀과 협업 가능한 커뮤니케이션 능력ㆍ손이 빠르고 꼼꼼한 업무 처리 능력을 갖추신 분."
오토위니,"• 오토위니 자사 플랫폼 프론트엔드 개발 및 운영• 기존 JSP에서 SPA 프레임워크로의 전환＜ 전체 기술스택 ＞- 프론트엔드 : React, ReactJS, Redux, Sass- 백엔드 : Java, Spring 5.x, Springboot- 인프라 : IDC, AWS- 앱 : Kotlin, Swift- 데이터베이스 : Oracle 19c, MySQL, Redis- 검색 : Elastic Search- 협업 : Git, Bitbucket, Jira, Figma.","• React, 프론트엔드 개발 실무 프로젝트 경력 5년 이상• REST API에 대한 이해가 있으신 분• Git, Jira 등 협업 도구 활용 경험이 있으신 분.",• UI/UX 개선과 관련된 고민을 좋아하시는 분• e-Commerce 분야 경력자.
핸들리,"Handly 프론트엔드 개발자는 서비스의 핵심 역할 중 하나입니다.기획자, 디자이너와 함께 소통해 의사결정에 참여하며 새롭고 흥미로운 경험을 할 수있는 UI를 제작해 고객들에게 한층 높은 사용자 경험을 제공합니다.• Handly 유지보수 및 고도화• 기획자, 디자이너와 협업하여 서비스 제작.","• 5년차 또는 그에 준하는 경력• Style Library(SCSS, Tailwind 등) 사용 경험자• React 기반 프론트엔드 개발 경험자• Next.js (App Router) 사용 경험자• Typescript 사용 경험자• ESLint, Prettier 등 코드 품질 관리 도구 사용 경험자• Git, Github Action 사용 경험이 있는 분• Redux, Mobx 등 상태 관리 라이브러리 사용 경험자• 다양한 포지션의 팀원들과 원활하게 커뮤니케이션 하실 수 있는 분.","우대 경험• CI/CD 경험자• MVVM, MVC 등 아키텍처 패턴에 대한 이해가 있으신 분• 테스트 코드 작성 경험자• 사용 통계 분석을 위한 이벤트 수집 도구를 사용해보신 분 (예: Google Analytics, DataDog, Mixpanel 등)• 웹 접근성, 웹 표준에 대한 이해가 있으신 분• 프론트엔드 성능 최적화 경험자• 프론트엔드 보안에 대한 이해가 있으신 분• 웹 애플리케이션 보안에 대한 이해가 있으신 분• 버전 관리에 대한 이해도가 높으신 분• 서비스 기획 및 설계부터 출시 후 운영까지 경험해보신 분• 핸들리의 주요 FE는 React (Context API, React-query, Redux)로 구성되어있습니다.• 핸들리는 구글 API, Slack API 등 타 서비스와의 연동이 강점인 서비스입니다. 인재상• 기획자, 디자이너, 동료 개발자와의 원활한 커뮤니케이션과 협업을 해낼 수 있으신 분• 책임감을 가지고 프로젝트에 임하며 사용자의 입장에서 생각하여 꼼꼼하게 개발하는 분• 유저 입장에서 생각하고 공감할 수 있는 분• 문제 해결에 적극적이며, 새로운 기술과 방법을 빠르게 습득하여 적용할 수 있는 분• UI의 디테일에 깊이 있게 신경쓰고 완성도 높은 결과물을 추구하는 분• 고객의 니즈를 파악하고 이를 서비스에 적극적으로 반영할 수 있는 분• 사용자 중심의 사고로 프로덕트의 품질과 가치를 높이는 데 기여할 수 있는 분• 서비스의 목표와 비전에 공감하고, 고객을 위한 최고의 경험을 제공하기 위해 노력하는 분."
쏘카(SOCAR),"• 프론트엔드 기술 전략을 수립• 최신 기술 도입과 운영 안정성 사이에서 균형 잡힌 아키텍처 설계• 웹 프론트엔드 제품 전반 책임 및 사용자 경험 중심 의사결정 주도• 운영 효율성 향상을 위한 백오피스 및 내부 도구를 설계·개선 및 다양한 조직 업무 지원• 기존 시스템의 한계를 극복하기 위한 레거시 코드와 아키텍처 개선• 팀이 더 효율적으로 일할 수 있도록 개발 환경, 프로세스, 협업 문화 개선 진행.","• 팀 리딩 또는 리더십 경험이 3년 이상 있는 분• 10년 이상의 웹 프론트엔드 개발 경험을 보유하신 분• 문제를 스스로 정의하고 해결 방안을 제시할 수 있는 주도성을 가진 분• 다양한 직군과 협업하며 투명하고 열린 커뮤니케이션으로 팀을 이끌 수 있는 분• 동료 개발자의 성장을 돕고, 팀 전체의 성과를 함께 만들어가는 데 보람을 느끼시는 분• 모던 프론트엔드 프레임워크 생태계와 아키텍처 설계에 대한 폭넓은 이해와 경험이 있는 분모바일 앱(WebView) 환경과 네이티브 연동에 대한 이해와 경험이 있는 분.","• 조직 운영의 관점에서 개발 문화, 협업 프로세스, 성과 관리 체계를 개선해 본 경험이 있는 분• 빠르게 변하는 환경 속에서 팀의 목표와 방향성을 설정하고 실행으로 이끌어 본 경험이 있는 분• 마이크로프론트엔드 아키텍처나 대규모 애플리케이션을 설계·운영한 경험이 있는 분• 클라우드 환경에서의 배포·운영, 컨테이너 기반 파이프라인, CI/CD 자동화 경험이 있는 분• 개발·운영·지원팀 등 다양한 내부 사용자를 고려한 복잡한 백오피스(어드민)를 처음부터 설계하고 구축한 경험이 있는 분• 디자인시스템을 직접 구축하거나 운영하며 고도화한 경험이 있는 분• A/B 테스트를 설계·운영하며 데이터 기반으로 기능 효과를 검증하고 의사결정을 주도하는 분."
피엑스디(pxd),• 브랜드 및 서비스 사이트의 지속적인 운영과 관리• 디자인/기획/개발 등 유관 팀과의 협업을 통한 콘텐츠 수정 및 유지보수• 접근성·웹 표준·브라우저 호환성 등을 고려한 마크업 구현 및 개선.,"• HTML, CSS, JS• 웹 표준/시멘틱 마크업/웹 접근성• React/Vue UI개발 유경험자• 운영업무 PL 유경험자• 유관 경력 8년 이상.",• CMS에서의 사이트 운영 및 유지보수 경험이 있으신 분• 반응형 웹 구현 경험이 있으신 분• 원활한 협업 및 커뮤니케이션 가능하신 분• 각종 법령에서 우대 채용으로 정하는 분.
더스포츠커뮤니케이션,"[클라이언트 프로젝트 - 연동형 쇼핑몰 개발구축/공급]• 프로스포츠 구단 쇼핑몰 개발, 프로스포츠 특화 기능 개발• 그 외 업종 쇼핑몰 개발[클라이언트 프로젝트]• 프로스포츠 구단 Web 리뉴얼 : Vue.js• 프로스포츠 구단 Web 유지보수• 자체 CMS 시스템 개발, 유지보수, 배포• 자체 개인정보처리시스템 개발, 유지보수, 배포[더스포츠 자체 서비스]• SaaS형 자체 CRM 서비스/시스템 개발, 운영• CRM 기반의 Dashboard 개발, 운영• SaaS형 커머스 CRM '셀러웍스' CRM 개발• SaaS형 커머스 CRM '셀러웍스' CRM 기반의 Dashboard 개발.","프로그래머로서 Job에 대한 자긍심을 바탕으로 뚜렷한 주관을 가지고 있고, 스스로 목표와 일정을 관리하면서, 배움에 대한 열정과 주도적으로 일을 만들고, 개선에 대한 욕심을 갖춘 분이라면 더스포츠와 함께 성장할 수 있습니다.• 5년 이상 프론트엔드 개발 경험 또는 그에 준하는 역량• 바닐라 JavaScript 기반 Web Component로 구현된 쇼핑몰 스킨/템플릿 커스터마이징 경험• HTML5, CSS3, JavaScript(ES6+) 기반 퍼블리싱 및 컴포넌트 단위 UI 개발 숙련• 웹 표준·접근성·반응형 레이아웃 전반에 대한 이해• 디자이너·기획자와의 협업 및 Git 기반 소스 관리 경험• 디자인 시스템(Storybook 등) 이해 및 서비스 맞춤형 확장 가능.","• 샵바이 / 고도몰 / 카페24 / 자사몰 등 커머스 플랫폼 스킨 커스터마이징 경험• Vue.js 기반 SPA 개발 경험 (SCSS, Vuex, Webpack, Babel 활용 포함)• RESTful API 연동, 프론트-백엔드 협업 경험• AWS 환경에서의 서비스 배포 및 운영 경험• UI·UX 감각이 뛰어나며, 새로운 기술 학습에 적극적인 분• 자율적 일정 관리와 책임감 있는 업무 수행, 주도적 개선 마인드를 가진 분."
