기업명,주요업무,자격요건,우대사항
오엠티아이코리아,"[주요업무]• 웹 어플리케이션 개발 및 유지보수[개발 환경]• 프론트엔드: Jquery, Kendo UI Component 기반의 MVVM 패턴 개발. Ajax사용• 백엔드: Microsoft ASP.NET MVC 5• 데이터베이스: Microsoft SQL Server• 서버: Microsoft Azure 기반의 Windows Server Platform• 형상관리: GitHub• 협업 관리 툴: Axosoft + SmartSheet + Google Workspace• 개발 문화: 사내 코딩 가이드 룰에 따른 코딩 패턴 준수하고 100% 코드 리뷰 진행.",• 초대졸이상 졸업자• 해외여행(출장)에 결격사유가 없으신 분• 동일 직무에 대해 2~7년 이하의 경력이 있으신 분 • 연봉은 동일 직무 경력으로 협의• 1년 이상 ASP.NET MVC를 사용해 보신 분• T-SQL 작성이 가능하신 분.,• Kendo UI 유경험자• Microsoft Azure 유경험자.
셀틱스테크놀로지,제약 연구 데이터 관리 및 대시 보드 개발바이오 의약품 및 소모품 재고 관리 및 운영 솔루션 개발 (LIMS)제약 자동화 솔루션에 대한 웹 기반 소프트웨어 플랫폼 구축로봇 통합 관제 시스템 및 스케줄러 개발.,"4년+ C#, .NET 5.0 이상 활용 경험 혹은 웹 서비스 구축 경험(또는) 4년+ React/JavaScript(TypeScript) 개발 경험이 있으신 분제품을 이해하고 고객 중심의 합리적인 의사결정이 가능하신 분.","Web Tech Stack (ASP.NET, React, …) 에 전반적인 이해가 높으신 분실제 제품는 On-Premise 환경(제약회사의 제한된 보안 환경)에서 운영되지만 클라우드 환경에도 배포될 수 있는 제품 개발을 지향하고 있습니다.React 라이브러리 사용 및 프로젝트 운영에 익숙하신 분웹 기술과 하드웨어 제어 기술의 조합에 대한 적극적인 관심을 가지고 계신 분스타트업 및 Agile 개발 프로세스 경험이 있으신 분로봇 및 자동화 솔루션에 대한 관심이 있으신 분영어 가능하신 분."
보이저,"[주요 업무]• 게임 플랫폼 사이트 백엔드 아키텍처 설계 및 개발• BI, GM툴, CRM 백앤드 개발• KPI 백오피스 백앤드 개발[기술 환경]• 백엔드 언어: C#, .NET• 데이터베이스: MySQL, MariaDB• 기타: Docker, GitHub Actions, 클라우드 환경 (AWS 등).","• 경력 : 6년 이상 ~ 15년 이하• .NET, Python 등 언어를 사용한 API 서버 개발 경험이 있으신 분• .NET 및 웹/플랫폼 개발에 이해가 있으신 분• MySQL 개발 경험과 데이터 모델링이 가능하신 분• 다양한 직군과 협업하며 유연하게 소통할 수 있는 분• 새로운 기술을 배우고 문제를 해결하는 데 흥미를 느끼시는 분.",• 개발부터 라이브까지 프로젝트 완료 경험 있으신 분(본인 업무 상세 기술 제출)• 프로그래밍에 대한 이해도가 높은 분• 맡은 일에 책임감이 강한 분.
주밍코리아,• C# 기반 AMHS 제어 시스템 설계 및 아키텍처 개발• 하드웨어-소프트웨어 간 실시간 인터페이스 테스트 및 검증• 반도체 공정 시뮬레이션 및 시스템 성능 테스트• 자동화 시스템의 기능 안정화 및 유지보수.,"• C# .NET 기반 개발 경험 3년 이상• C, C++ 또는 Java 기반 개발 경험자도 지원 가능• 하드웨어 통신 (PLC, Sensor, I/O 등) 시스템 개발 경험• 실제 운영 환경에서 디버깅 및 성능 최적화 경험.","• 반도체, 물류, 제조 자동화 시스템 경험자• 하드웨어 제어 소프트웨어 경험자주밍코리아는 모든 분야의 개발 경험을 존중하고 인정합니다."
에스파이온코리아,• 병원정보시스템(HIS) 개발 및 유지보수• 응용 소프트웨어 개발 및 구축• 시스템 성능 개선 및 문제 해결.,"• 컴퓨터 공학, 소프트웨어 공학 등 관련 전공 학사 이상• Oracle, MySQL 등 데이터베이스 활용 능력• 해외 여행 결격 사유가 없는 자.","• 일본어 회화 능통하신 분• 일본어로 업무 진행 및 문서 작성이 가능한 분• VUEJS, React 등 프론트엔드 기술에 대한 이해• .net Framework 기술에 대한 이해."
씨제이이엔엠(CJ ENM),"앱 개발자는 Mnet Plus의 모바일 앱을 안정적이고 완성도 높게 구현하여, 팬들이 언제 어디서나 콘텐츠를 즐길 수 있도록 하는 역할을 담당합니다.• 글로벌 팬덤 플랫폼 서비스인 Mnet Plus 앱 개발 업무 수행• 방송 이벤트, 콘서트, 투표 기능 개발.",• Javascript/Typescript 개발 업무를 3년 이상 경험하신 분• React Native 개발 업무를 1년 이상 경험하신 분• 모바일 앱 상태관리 및 성능 최적화 경험이 있으신 분• REST API 연동 및 비동기 처리 경험을 갖추신 분.,"• 글로벌 앱 서비스 개발 경험이 있으신 분• React Native New Architecture 기반의 프로젝트 경험을 보유하신 분• React Native 애니메이션(Reanimated 기반) 구현에 관심이 있는 분• Native(Android/iOS) 모듈 개발에 관심이 있는 분• 코드 푸시(Code Push) 경험을 갖고 계신 분[캐릭터&성향]• 직군과 관계없이 어울릴 수 있고, 적극적인 커뮤니케이션을 하려고 노력하는 분• 우선순위를 명확히 하여 Resource 대비 최대의 Impact를 만들어 줄 수 있는 분• 나의 팀만을 위한 의사결정이 아닌 사업부 차원의 의사결정을 할 수 있는 분• 사업과 조직의 Stage변화에 맞춰 유연하게 사고하고, 일하는 방법과 Role, Formation 방식 등에 유연하게 대응할 수 있는 분• 콘텐츠에 대한 진심과 애정으로 콘텐츠業을 사랑하며 진정한 덕업일치를 이루고 싶은 분."
에이지엘,"ㆍ골프장 티타임(재고) 및 예약 연동 API 개발 및 유지보수ㆍ내부 GDS(Global Distribution System) 및 제휴 플랫폼과의 API 연동ㆍ.NET Core 기반 백엔드 서비스 설계 및 고도화ㆍ데이터베이스 모델링 및 ORM(EF Core) 기반 비즈니스 로직 구현ㆍ시스템 성능 개선 및 오류 모니터링, 로그 분석.","ㆍ관련 경력(API) : 3년 ~ 7년 (백엔드/API 개발 경험)ㆍ.NET Core 7.0 이상(.NET 8.0 우대) 환경에서의 서비스 개발 경험ㆍEntity Framework Core 기반 ORM 개발 경험ㆍRESTful API 설계 및 개발 능력ㆍMS-SQL, PostgreSQL 또는 유사 RDBMS 사용 경험.","ㆍ대규모 트래픽 처리 및 성능 최적화 경험ㆍGDS, 예약/재고 시스템 또는 외부 API 연동 프로젝트 경험ㆍAWS, Azure 등 클라우드 환경에서의 서비스 운영 경험ㆍGit, Jira, Jenkins 등 협업 툴 활용 능숙자ㆍ적극적인 커뮤니케이션과 문제 해결 능력을 갖춘 분."
앤서스랩코리아,| 우리는 이런 일을 해요WSOP 공식 서비스를 비롯한 Poker 관련 서비스의 신규 개발과 유지보수를 담당합니다.클라이언트 웹·앱용 API와 실시간 통신 WebSocket을 개발합니다.백오피스용 API를 설계하고 구현하며 안정적 운영을 책임집니다.,"| 이런 분과 함께 하고 싶어요관련 경력 5년 이상 또는 그에 준하는 실력을 가진 분ASP.Net MVC 또는 ASP.Net Core 경험이 있으며, C# 언어에 능숙한 분HTTP 프로토콜과 REST API 설계 및 개발에 대한 높은 이해력을 보유한 분EF Core 기반 ORM 설계에 능숙한 분Git 기반 협업 경험이 있는 분MSSQL과 MySQL 등 관계형 데이터베이스를 능숙하게 다룰 수 있는 분영어 문서(이메일, 보고서)의 내용을 정리하여 보고할 수 있는 분.","| 이런 경험이 있으면 더 좋아요대규모 트래픽 서비스 운영 경험 및 Database 성능 튜닝 경험이 있는 분AWS나 Azure를 활용한 클라우드 환경 경험, 서비스 간 통신 연동 경험 있는 분Kafka와 같은 메시지 큐 서비스나 실시간 애플리케이션 개발 경험이 있는 분영어 회의 / 프리젠테이션에서 논리적이고 설득력 있게 의견을 전달하고 토론이 가능한 분."
앤서스랩코리아,"[NP팀 이란?]• 앤서스의 ​iGaming 플랫폼을 개발합니다.• 게임 플레이어를 ​위한 ​회원가입, 결제, ​월렛 시스템과 게임 ​운영자를 위한 ​백오피스와 ​외부 Agent, ​Affiliate을 ​위한 ​시스템을 개발합니다.• 모든 시스템은 ​고객들이 ​안심하고 플레이를 할 ​수 ​있도록 ​각종 법률 요구사항을 ​온전히 준수하는 ​한편 ​편하게 플레이 ​할 수 ​있도록 ​최선을 다하고 있습니다.[담당업무]• 글로벌 규제 ​환경에 부합하는 회원 가입, 인증, 입금 절차를 위한 신뢰성 높은 프로세스를 설계하고 구현합니다.• 실시간 안정성과 확장성을 갖춘 입출금, 트랜잭션 기능의 지갑 시스템을 개발합니다. • 고부하 트래픽과 실시간 데이터 처리를 위한 유연하고 확장 가능한 아키텍처를 설계합니다.","• ASP.NET Core 기반의 고가용성 API 서버 개발에 능숙하신 분• Fintech, 대형 이커머스, 게임 등 대규모 트랜잭션을 처리하는 시스템을 설계하고 상용화해 본 경험이 있는 분• 데이터베이스의 정합성, 동시성 제어(Concurrency Control)에 대한 깊은 이해를 바탕으로 안정적인 시스템을 구축할 수 있는 분• 복잡한 도메인과 비즈니스 요구사항을 명확히 이해하고, 동료들과 효과적으로 소통하며 최적의 해결책을 제시하는 분• 영어 문서(이메일, 보고서)의 내용을 정리하여 보고할 수 있는 분• 글로벌 협업 환경에서 업무를 원활하게 수행할 수 있는 분.","• iGaming 또는 Fintech(결제, 송금, 증권 등) 도메인에서의 개발 경험• 5년 이상의 분산 시스템 환경에서의 백엔드 개발 경험• 부하 테스트, 성능 프로파일링을 통해 시스템의 한계를 파악하고 개선해 본 경험• 대용량 데이터 처리, 실시간 시스템, 및 아키텍처 설계 경험• 쿠버네티스(Kubernetes) 환경에서의 CI/CD 및 서비스 운영 경험• AML, Fraud Detection 등 iGaming 및 금융 시스템 규제 관련 프로세스 구현 경험• 영어 회의 / 프리젠테이션에서 논리적이고 설득력 있게 의견을 전달하고 토론이 가능한 분• 글로벌 이해관계자와의 협업 과정에서 적극적으로 문제를 분석하고 해결책을 제시할 수 있는 분."
전능아이티,"• 면접 후 결정(백엔드 / 프론트엔드 / 의원급 EMR 개발 C# / Android, Ios app 개발• 의원급 전자차트 프로그램의 기능개발 및 업데이트 (C#, .net)• Web프론트 개발(React, TypeScript, css)• 백앤드 개발(Typescript, Nest.JS, Spring)• 스마트닥터 라인업의 Android / IOS앱 개발.","• 신입, 경력무관!• 정보처리업종 산업기능요원 자격 보유자 (보충역, 신규 편입자)• (4년제 대학) 컴퓨터공학 관련 전공자.","• 프로그램 개발 경험• C#, Android, react, nodejs, css 사용 경험• database 기술(SQL Server, MySQL, PostgreSQL)• AWS 사용 경험."
클레,• WPF 기반 Custom Control 설계·구현 (외부 Framework 미사용)• MVVM 아키텍처 기반 UI·비즈니스 로직 개발• 멀티스레드·비동기 환경에서의 성능 최적화• 신규 기능 개발 및 유지보수.,• WPF Custom Control 개발 경력 (외부 Framework 없이)• MVVM 아키텍처에 대한 깊은 이해• 멀티스레드·비동기 처리 경험• 경력 5년 이상.,• Avalonia• Cross Platform 개발 경험• Device API 개발 경험• 컴퓨터공학 전공.
클라우드호스피탈,"• .NET 기반의 RESTful API 설계 및 개발• 데이터베이스 설계, 운영 및 최적화• Azure 클라우드 기반 서비스 운영, 모니터링 및 트러블슈팅.","• .NET Core 기반 웹 서비스 개발 경험• MS-SQL / PostgreSQL 등의 RDBMS 경험• RESTful API 설계 및 개발 경험• 데이터베이스 설계, 구현, 튜닝 및 최적화 경험• Git/GitHub 을 활용한 프로젝트 관리 및 협업 경험이 있으신 분.","• 신기술에 관심이 많고, 기술 습득이 빠르신 분• 문서화 및 이슈 티켓 관리에 꼼꼼하신 분우대 기술 스택• Entity Framework (EF Core) 개발 경험• Azure, AWS 등 클라우드 환경 개발 경험• SignalR을 통한 실시간 서비스 개발 경험• MediatR, FluentValidation, AutoMapper 등의 라이브러리 활용 경험• 자체 인증서버 운영/구축 및 SSO, OAuth2 경험• Docker, Kubernetes, Terraform 등 컨테이너 및 인프라 관리 경험• GitHub Project, Jira, Azure DevOps 등 협업 도구 경험• LLM을 활용한 생성형 AI 서비스 구현• 메신저서비스(WhatsApp, Line, KakaoTalk, Telegram 등) 연동 경험."
인터엑스,"[담당 업무]• C#, .NET을 활용한 Windows 및 Web 소프트웨어 아키텍처 설계 및 구현• Safety AI, Inspection AI 등 다양한 제조 AI Kit 기능 개발 및 유지보수• 실시간 품질 관리 및 데이터 처리 시스템 개발• PLC, Sensor, DB 데이터 수집 시스템 개발.","[필수 경험과 역량]• C#, Winforms, WPF, ASP.NET, .NET Blazor 기반 소프트웨어 개발 경험이 풍부한 분 (5년 이상)• RDB, NoSQL 등 데이터베이스 경험이 풍부한 분 (5년 이상)• HTML, javascript, css 가능한 분• 객체지향 프로그래밍(OOP)에 대한 깊은 이해가 있는 분 • 소프트웨어 설계 및 최적화 능력을 보유한 분• 제조업 또는 산업용 소프트웨어 개발 경험이 있는 분• 리눅스 사용, Docker 배포 경험이 있는 분.",[우대 사항]• 제조업 관련 프로젝트 경험이 풍부한 분• AI/머신러닝 관련 소프트웨어 개발 경험이 있는 분• Python 개발 경험이 있는 분• 실시간 데이터 처리 시스템 및 시각화 개발 경험이 있는 분.
에이지엘,"ㆍGDS를 활용한 골프 예약 시스템 개발 및 고도화ㆍ실시간 데이터 처리 및 예약 기능 구현 (.NET 기반)ㆍ플랫폼 성능 최적화 및 안정성 확보를 위한 구조 개선ㆍ골프장/제휴사 API 연동, DB 설계 및 데이터 흐름 관리ㆍ서비스 운영 중 발생하는 이슈 분석 및 지속적 유지보수.","ㆍ관련 업무 경험 10년 이상ㆍ.NET Framework / .NET Core, C#, MS-SQL 개발 경험 필수ㆍ웹 기반 서비스 또는 예약/결제 시스템 개발 경험ㆍAPI 연동 및 데이터베이스 설계/최적화에 대한 이해ㆍ다양한 이해관계자와 원활하게 커뮤니케이션하며 협업할 수 있는 분.","ㆍGDS, PMS, OTA 등 유통/예약 관련 시스템 개발 경험자ㆍ대규모 트래픽 환경의 서비스 성능 개선 경험자ㆍ골프 또는 여행 관련 플랫폼 개발 경험자ㆍRESTful API, 비동기 처리, 데이터 동기화 구조에 대한 높은 이해도."
윈스테크넷,• 방화벽 제품 신규 개발 및 유지보수• 방화벽 기능 요구사항 개발• 신규 커널 기능 개발 및 수정.,"• 방화벽 제품 개발 경력 5년 이상인 자• Kernel Netfiler 개발 경력 5년 이상인 자• 구형, 신규 커널 버전 비교 분석 가능한 자.",• Kernel 기반 네트워크 라우팅 관련 개발 경험자.
뉴머스,"• 초음파 의료기기 소프트웨어 설계 및 개발-C#, .NetFramework 기반 프로그래밍-Windows Application 개발-신호 데이터 획득 (PCI, USB Interface) 및 관리 S/W 개발-H/W 제어용 S/W 설계 및 개발• 의료기기 소프트웨어의 성능 최적화 및 유지보수• 의료진의 요구사항 분석 및 반영하여 사용자 친화적인 인터페이스 설계.","• 컴퓨터 공학, 소프트웨어 공학 등 관련 전공 학사 이상• C#, Windows Application 개발 경험• 의료기기 소프트웨어 개발 경험 또는 관련 프로젝트 경험.",• 의료기기 관련 법규 및 규제에 대한 이해• 의료 영상 처리 알고리즘 개발 경험• 팀 협업 및 커뮤니케이션 능력 우수자.
우리엔,• X-ray 영상 시스템 연동 뷰어 소프트웨어 개발• 의료용 3D Image Viewer 및 시각화 기능 개발• 3D 오픈소스 라이브러리 활용 및 기능 확장.,"• Windows 기반 C++, C# 응용 프로그램 개발 경험• DB 연동 및 WPF(.NET Framework/.NET) UI 개발 경험.",ㆍ의료 분야 또는 DICOM 기반 개발 경험ㆍ하드웨어 인터페이스(연동) 경험ㆍLua or Python 등 스크립트 언어 통합 경험ㆍC++/CLI 활용한 C++ - C#간 코드 연동 기술.
태진시스템,"• MES 프로그램의 유지보수 및 관리• 고객의 개선 요청 사항을 수집하고, 이를 시스템에 반영• 프로그램의 안정성과 성능을 지속적으로 모니터링하고 개선.",• VB.NET을 활용한 개발 경험• MES 프로그램에 대한 기본적인 이해• 고객의 요구를 분석하고 해결할 수 있는 문제 해결 능력.,• MES 프로그램 관련 프로젝트 경험• VB.NET 외 다른 프로그래밍 언어에 대한 이해• 팀 협업 및 커뮤니케이션 능력.
웅진,"SAP Business One 모듈 개발• Visual Studio VB.NET, C#.NET 기반 개발 • SAP HANA 및 Microsoft SQL Database 운영.",• 관련 분야 경력 8년 이상 • 원활한 커뮤니케이션 및 협업 역량 보유.,• SAP Business One 개발 및 운영 경험 보유 • 외국어(영어) 활용 능력 보유 • SAP 관련 자격증 보유.
주밍코리아,• C# 기반 AMHS 제어 시스템 설계 및 아키텍처 개발• 하드웨어-소프트웨어 간 실시간 인터페이스 테스트 및 검증• 반도체 공정 시뮬레이션 및 시스템 성능 테스트• 자동화 시스템의 기능 안정화 및 유지보수.,"• C# .NET 기반 개발 경험 3년 이상• C, C++ 또는 Java 기반 개발 경험자도 지원 가능• 하드웨어 통신 (PLC, Sensor, I/O 등) 시스템 개발 경험• 실제 운영 환경에서 디버깅 및 성능 최적화 경험.","• 반도체, 물류, 제조 자동화 시스템 경험자• 하드웨어 제어 소프트웨어 경험자• 시스템 매뉴얼, 기능 사양서 문서 작성 경험자• MQTT, Socket 통신 경험자• Node.js 기반 연동 백엔드 이해• Git 등 협업툴 사용 경험주밍코리아는 모든 분야의 개발 경험을 존중하고 인정합니다."
