기업명,주요업무,자격요건,우대사항
카닥,• 서비스에서 사용되는 API와 DB 설계 및 개발• 재사용 가능한 코드와 테스트 코드 작성을 통해 서비스 개선 및 유지보수성 향상• 시스템 퍼포먼스 최적화• 카닥 서비스 인프라스트럭처 관리• 데일리 코드 리뷰를 통한 구성원 간 지식 전파 및 공동 책임.,"• 백엔드 개발 경력 3 ~ 6년 또는 그에 준하는 경험• Node.js, TypeScript 혹은 Strongly-typed 언어 1개 이상에 대한 깊은 이해와 경험• 하나의 모듈에 대한 설계 및 구현 경험• 관계형 데이터베이스 기반의 데이터 설계 및 개선 경험 (MySQL or PostgreSQL)• RESTful or GraphQL 기반의 API 설계 및 구현 경험.",• GraphQL 기반 서비스 개발/운영 경험• AWS 인프라 및 아키텍처 구성 경험• 팀원 전체가 매일 참여하는 코드 리뷰 문화 경험• 새로운 기술에 대한 호기심을 기반으로 빠르게 적응 가능하신 분.
미리디,"""미리디에서 ​이런 일들을 함께 하고 ​싶어요""• 미리캔버스 ​에디터, 다른 사내 ​서비스 팀에서 ​필요한 Node.js API, 자동화 서비스를 제공해요.• 로그·메트릭·대시보드로 모니터링하고, 이슈는 가설조치검증 루틴으로 해결해요.• “처음부터 완벽”보다 작게 배포 빠른 피드백 반복 개선을 선호해요.","""이런 분이라면 목표 달성에 확신을 얻을 것 같아요""• Node.js, JavaScript, NestJS에 대한 깊게 이해하고 싶으신 분• 팀과 함께 정체되지 않도록 기술과 문화를 주도적으로 만들어갈 분• 증상에 머무르지 않고 근본 원인을 파고들어 본질을 개선하고 싶은 분• 복잡하고 어려운 문제를 해결하며 성취를 느끼는 분• “무엇을 썼다”보다 “왜 그 선택을 했고, 무엇이 나아졌는가”를 즐겨 말하는 분을 찾습니다.","| 이력서에 이런 내용을 함께 공유해주시면 좋아요!• 문제 상황 접근/가설 실행 결과(숫자) 회고/다음 스텝 순으로 간단히 정리해주세요.• 단순 지표 나열보다 그 숫자가 의미하는 변화를 한 줄로 설명해주세요.• 본인이 설계한 구조나 코드에서 갈등했던 포인트, 트레이드오프를 짧게 적어주세요. | 미리캔버스 엔진팀에서 사용하는 기술• JavaScript, TypeScript, Node.js, NestJS, ElastiCache, DocumentDB 등 다양한 기술 스택을 사용해요.• Cursor, Copilot AI 도구를 적극 활용해요."
지마켓,"• 정산 개발 및 운영• 판매자 정산 및 구매자 계좌 환불 송금, 상점 송금 개발• 외화 송금 개발■ 회계 처리 및 수수료 세금계산서 개발 및 운영• 결제대금에서 정산대금까지 이르는 입출금, 수수료 관리 개발• 세금계산서 발급 및 부가세 신고 관리 개발■ 구매자 증빙 개발 및 운영• 현금영수증,카드매출전표,선불전자영수증 발급 개발 및 운영.","• JAVA , Spring , SpringBoot 기반 Web Application 개발 3년 이상 7년 미만• MSA, RESTful Service 에 대한 이해도 높은 분• DB설계 및 SQL 개발.","• 대량 data 관리 및 복잡한 쿼리 개발 경험• .NET 개발 경험 • 시스템 연동 개발 경험• 정산/회계 관련 개발 경력 있거나 경험을 원하시는 분• Typescript, react, next.js, Kafka 개발 경험."
힐링페이퍼(강남언니),"＜Short Term＞• 파트너 병원의 글로벌 마케팅 성과 개선을 위한 랜딩 웹페이지 설계, 개발• 해외고객 여정 개선을 위한 언어별 주요 메신저 앱 연동 및 최적화, 자동화• 마케팅 성과 측정 및 개선을 위한 랜딩 페이지 최적화＜Long Term＞• 온라인에서의 고객 경험 개선을 위한 문제 해결• 병원 홈페이지 방문 고객 여정 분석을 위한 데이터 수집환경 구축• 웹 디지털 마케팅 고도화를 위한 프로젝트 리드.",• 5년 이상의 웹 프론트엔드 개발 경험 (React/Next.js)• Node.js 기반 API 연동 및 백엔드 개발 경험 (Python 사용 경험도 환영)• SEO와 웹 퍼포먼스 최적화 경험• 문제의 본질을 이해하고 동료와 함께 답을 찾는 분• 더 나은 제품과 엔지니어로의 성장을 함께 고민하는 분.,"• 다국어 웹사이트 및 글로벌 마케팅 랜딩페이지 구축 경험• 글로벌 메신저(Line, WeChat, WhatsApp 등) API 연동 경험 (Node.js 또는 Python 환경)• 데이터 분석 환경(GA4, BigQuery 등) 구축 또는 활용 경험• 웹 방문 데이터를 활용해 고객 여정을 분석·최적화한 경험."
온누리스토어,• 온누리스토어 프론트 신규기능 개발 및 유지보수• 브랜드 페이지의 신규 페이지 개발 및 유지보수• 신규 프로젝트 개발• 커머스 프로덕트 주요 퍼포먼스 지표 트래킹 및 개선안 도출.,"• React(Next.js)기반 웹 서비스 개발 경험 3년 이상• JavaScript, TypeScript를 활용한 프로젝트 경험• 상태 관리에 대한 이해가 높고, 상태관리 도구 사용 경험이 있으신 분• Cross Browsing 이슈 해결 및 디버깅 능력• 커머스 쇼핑몰 운영 및 개발 경험.","• Figma로 디자이너와 UI/UX 협업 경험이 있으신 분• 기획, 디자인, 백엔드 개발자와의 커뮤니케이션 능력이 뛰어나신 분• CI/CD 환경 구축 및 운영 경험• 주도적이고 책임감이 강하신 분."
뤼튼테크놀로지스,• 제품이 출시되는 모든 과정에 참여합니다.• NodeJS (NestJS) 기반으로 비즈니스 로직을 개발하고 배포합니다.• 협업하기 좋은 코드를 지향하면서 지속적인 리팩토링을 합니다.• 테스트 케이스를 기반으로 테스트 코드를 작성합니다.• 코드리뷰를 통해 코드를 개선합니다.,"• AI를 활용한 서비스에 관심이 많으신 분• NestJS 또는 Express, Typescript, MongoDB, mongoose 를 활용한 API 개발에 능숙하신 분• 요구사항을 파악하여 MongoDB 로 데이터 모델링을 하고 시스템을 설계한 경험이 있는 분• Git을 통한 협업에 익숙하신 분• 클라우드 인프라(ex-AWS, Azure, GCP)를 활용해 서비스를 개발한 경험이 있으신 분• 코드리뷰나 회의 등을 통해 건설적인 피드백을 주고 받는 걸 좋아하시는 분.","• LLM 기반 서비스 개발 경험이 있으신 분• 메시지큐(ex-Kafka, SQS, RabbitMQ)를 활용한 비동기 처리를 구현한 경험이 있으신 분• APM(ex-Datadog, New Relic, Pinpoint)을 사용해 트러블슈팅을 한 경험이 있으신 분• 유닛테스트와 통합테스트 등 테스트코드 작성에 익숙하신 분• DDD 에 관심이 있으신 분• Redis 의 다양한 기능을 활용해보신 분• Kubernetes 기반으로 서비스를 개발한 경험이 있으신 분• Websocket 을 활용한 기능을 개발한 경험이 있으신 분• MSA 기반의 개발 혹은 대규모 트래픽 처리 경험이 있으신 분."
데이원컴퍼니,[데이원컴퍼니에서 아래와 같은 역할을 담당하게 됩니다.]• 글로벌 콘텐츠 커머스 플랫폼의 백엔드 시스템 개발 및 운영 - 마케팅 기능 개발 운영 - 결제(PG) 시스템 운영 - 동영상 플랫폼 관리 - 국제화• 인공지능(AI) 기반 백엔드 애플리케이션을 설계 및 구현하여 생산성 향상에 기여.,[이런 경험과 역량을 가진 분들을 찾고 있습니다.]• 1~3년의 백엔드 개발 경험• JavaScript/ Node.js / Nest.JS / TypeORM 스택• GCP 등 클라우드 환경에서 서비스 운영 경험• 테스트 코드 작성 및 코드 리뷰 경험• Git 등 버전 관리 시스템에 대한 이해가 있는 분• QA 팀과 협력하여 테스트 케이스를 정의하고 개선한 경험을 지닌 분• 기술을 풀어 잘 설명하는 의사소통의 소프트 스킬을 지닌 분.,"[아래와 같은 경험과 역량을 가진 분들은 조금 더 우대합니다.]• 교육, 이커머스, 동영상 플랫폼의 도메인 경험• 글로벌 서비스 운영 경험이 있으신 분• 새로운 아이디어와 기술을 수용할 수 있는 태도• 사업, 마케팅 등 현업부서와의 커뮤니케이션이 원활하신 분• 중국어 혹은 일본어 가능자• GitHub Actions 등 CI/CD 환경에서 자동화 테스트, 배포 및 운영 자동화 경험• Redis, Kafka, 클라우드 서비스의 PubSub, Celery 등 캐시·메시징 시스템 경험• 단위(Unit), 통합(Integration) 테스트를 설계하고 작성하며, 테스트 커버리지를 확장한 경험."
알렌의서재,• 신규 프로덕트 개발 및 유지보수• Restful API 개발• 서비스 아키텍처 개발 및 개선• 클라우드 환경에서의 인프라 운영.,"• 백엔드개발 경력이 3년 이하이신 분• Node.js를 이용한 웹서비스 및 API서버 개발 능력이 있으신 분• RDB(MySql, Postgresql) 운용에 필요한 지식이나 경험이 있으신 분• 프레임워크를 활용한 백엔드 개발 경험이 있으신 분• 프로그래머라는 직종에 대하여 언제나 즐기고 자부심을 가지는 분• 팀원과의 원활한 커뮤니케이션이 가능하신 분• 형상 관리 도구(GIT)을 사용한 경험이 있으신 분.","• Node.js 개발에 대한 지식이나 경험이 있으신 분• 클라우드 서비스(특히 AWS) 운용 경험이 있으신 분• 실제 서비스 운용 경험이 있으신 분• 데이터베이스 성능을 최적화시킨 경험이 있으신 분• GraphQL 사용 경험이 있으신 분• NestJS 사용 경험이 있으신 분• 컨테이너 환경(Docker) 운용 경험이 있으신 분• 확장 용이한 아키텍처 구성에 대해 고민해보신 분• 나의 지식을 정리하고 다른 팀원에게 공유하는 걸 좋아하시는 분• 나의 성과보다 팀의 성과, 개별 팀의 성과보다 서비스 전체의 성과를 추구하시는 분• 전달해야 하는 정보를 글로 잘 표현하시는 분• 내가 개발한 것을 관련 없는 일반인에게 쉽게 설명할 수 있는 분• 좋은 함수와 변수 이름에 대해 깊이 고민해본 경험이 있으신 분."
온더룩,"[ 이런 역할을 담당하게 됩니다 ]ㆍAI 에이전트 개발 및 시스템 고도화: 팀의 일원으로서 AI 에이전트 개발 및 시스템 고도화에 기여하며 함께 성장합니다.ㆍ핵심 로직 구현 및 운영 지원: LLM 기반 AI 에이전트의 핵심 로직 구현에 참여하고, 운영 중 발생하는 이슈 해결을 지원하며 실전 경험을 축적합니다.","[ 이런분을 찾습니다 ]ㆍ빠른 학습 곡선과 잠재력 : 새로운 기술과 비즈니스 도메인을 빠르게 학습하고, 주도적으로 성장할 수 있는 잠재력을 보유한 분ㆍ프로그래밍 기본 역량 : 하나 이상의 프로그래밍 언어(Node.js, Python 등)에 대한 기본 지식과 이를 활용한 프로젝트 경험을 보유한 분ㆍLLM 프로젝트 경험 : LLM(대규모 언어 모델)을 활용한 토이 프로젝트를 완성해 본 경험이 있는 분.","[ 이런 분이라면 더욱 좋습니다 ]ㆍAI 프레임워크 학습 경험 : AI 에이전트 프레임워크에 대한 관심 및 개인적인 학습 경험ㆍ백엔드 프레임워크 경험 : NestJS, TypeORM 등 백엔드 프레임워크 및 ORM 사용 경험ㆍ데이터베이스 경험 : SQL 데이터베이스 사용 경험ㆍ성장에 대한 열망 : 팀의 빠른 성장 속도에 발맞춰, 개인의 역량을 함께 성장시키고자 하는 강한 열망을 보유한 분."
벳칭,"반려동물 헬스케어 플랫폼의 안정성과 확장성을 책임집니다!벳칭에서 백엔드 엔지니어는 플랫폼의 핵심 기술 인프라를 설계하고 관리하며, 사용자와 병원이 신뢰할 수 있는 안정적이고 효율적인 서비스를 제공합니다. [서비스 개발]• EMR 서비스 전반적인 어플리케이션 개발• 도메인 기반의 확장성, 유지보수성을 고려한 인터페이스 설계[데이터 설계]• 성능을 고려한 확장 가능한 데이터베이스 모델 설계[클라우드 기반의 SaaS 서비스 구축]• 클라우드 아키텍처에서 동작 가능한 서비스 개발• 높은 확장성과 가용성을 고려한 백엔드 서비스 설계[성능 최적화 및 코드 품질 관리]• 주요 기능에 대한 성능 개선 및 테스트 코드 작성• 지속적이고 안정적인 코드 배포 환경 자동화 구축 [컨테이너 오케스트레이션 및 관리]• 서비스 컨테이너화 및 관리.",• 학력 무관 • 백엔드 개발 경력 2년 이상 또는 이에 준하는 경험• 어려운 문제를 마주했을 때 팀과 협력하여 해결하는 데 적극적이고 책임감 있는 분• 문제를 해결하는데 있어 발생할 위험 요소를 좌시하지 않는 분.,"[기술 스택]• REST API, GraphQL, gRPC 사용 경험 있으신 분• TypeScript, Go 사용 경험 있으신 분• RDS 및 NoSQL 사용 경험 있으신 분• 컨테이너 환경을 다뤄보신 경험 있으신 분[경험]• DDD 개발 경험이 있으신 분• 서비스 간 통신에 대한 여러 방법의 장단점 대해 고민 해 보신 분• 팀 내 컨벤션에 대해 항상 고민 하시는 분• 인터페이스, 모델에 대한 재사용성, 직교성 등에 대해 고민 해 보신 분• 상용 서비스를 직접 운영 해 보신 분."
더매니저,• 예약시스템 백엔드 API 설계 및 개발• 커머스(예약상품권) 백엔드 API 설계 및 개발• 마이크로서비스(MSA) 아키텍처 설계.,"• 개발 경력 2년 이상 또는 그에 상응하는 역량을 보유하신 분• NodeJS 기반으로 서비스를 구축/운영한 경험이 있으신 분• AWS Serverless Framework를 잘 이해하고 있고 적절히 활용할 수 있으신 분• OOP, Refactoring, Clean Code, Clean Architecture, DDD 등 이해하기 쉬운 좋은 코드 작성에 관심이 많으신 분• RESTful API의 개발 및 경험이 있으신 분• 관계형 Database, MongoDB, AWS SQS 등 활용한 개발 및 운영 경험이 있으신 분.","• 대규모 트래픽을 처리하는 시스템을 설계/개발한 경험이 있으신 분• AWS SQS 등을 활용한 비동기 메시지 기반 개발 경험이 있으신 분• Elasticsearch, MongoDB, Redis 등의 사용 경험이 있으신 분• MSA 기반의 비동기 서비스 구축 경험이 있으신 분• TDD(Test-Driven-Development) 방법론에 대하여 고민해 보신 분."
