기업명,주요업무,자격요건,우대사항
현대오토에버,"• IT 전략 기획/운영 : 그룹의 IT전략/기준을 준용하고 사내 IT 전략과 기준을 수립/운영• IT 기술 검토/적용 : 회사 구성원들이 사내/사외 시스템과 플랫폼 등을 활용한 효율적 업무할 수 있도록 IT 서비스 기획/제공• IT 자산 관리 : OA, VDI, 서버, SW라이선스 등 전사 IT자산 관리기준 수립/운영.","• IT 전략/기준 수립 및 운영 경험• IT 신기술 검토 및 적용 경험• 대내외 원활한 커뮤니케이션 능력• PPT, Excel 보고서 작성 및 보고 능력 (중 이상)• 프로세스, 시스템 등을 개선 마인드 보유.","• 프로젝트 관리(PM) 경험• 내부회계감사(ITGC), ISMS 등의 인증 경험• IT 자산 관리 경험• 사옥 네트웍 공사 등 진행 경험."
헬스커넥트,"• 정부·지자체 과제 및 인바이츠 생태계 내 프로젝트 전반의 기획 및 관리• 프로젝트 일정, 리스크, 산출물(보고서 등)의 체계적 관리 및 품질 확보• 협력업체 및 외부 파트너사 업무 조율과 리스크 대응• 서비스 특성에 맞는 SW / Cloud / Hybrid 아키텍처 설계 및 구성• 내부 개발팀 및 이해관계자 간 커뮤니케이션 및 이슈 조정 역할 수행.","• 헬스케어 산업에 대한 이해 또는 관련 경험 보유자 (예: EMR, 청구 시스템, 의료정보 플랫폼 등)• 프로젝트 관리 경험 필수 (일정·리스크·품질 관리 역량 보유)• 다양한 산업군 및 개발 환경에서의 실무 개발 경험• 고객 및 이해관계자와의 원활한 커뮤니케이션 능력• 팀워크를 중시하고 협업 중심의 조직 문화를 선호하는 분• 영어 커뮤니케이션 가능자 (국외 프로젝트 수행 시 필요).","• 클라우드, 온프레미스(On-premise), 하이브리드 등 다양한 인프라 환경에서의 개발 및 운영 경험• AI 관련 프로젝트(모델 개발, 데이터 파이프라인, AI 서비스 연계 등) 수행 경험 보유자• 최신 기술 트렌드에 관심이 높고, 헬스케어 산업 내 기술 적용 사례에 이해가 있는 분• 복잡한 시스템 구조를 빠르게 이해하고 효율적인 아키텍처 설계를 제안할 수 있는 분."
페이타랩(패스오더),"【페이타랩 프로덕트팀】프로덕트팀은 패스오더 유저와 점주님을 연결하며 고객지향적인 프로덕트를 만드는 팀이에요. 프로덕트의 성장을 위해 각 팀에서 실현하고자 하는 수많은 아이디어와 프로젝트를 유기적인 의사소통을 통해 흡수하고 구현해내고, 이를 위해 불필요하고 복잡한 업무 프로세스를 지양하며 실행 중심의 효율적인 업무 문화를 갖고 있어요.“개발의 마지막 관문”이라는 마음가짐으로 안정적이면서도 혁신을 일으킬 수 있는 프로덕트를 개발하기 위해 수단과 방법을 가리지 않고 학습하고 실행하는 팀이에요. 프로덕트 매니저, 프로덕트 디자이너, 데브옵스 엔지니어, 개발자 등 프로덕트를 실현하는 과정 자체에서 즐거움을 느끼는 사람들과 그 이상으로 비즈니스 임팩트가 가장 중요하다는 점에 공감하는 사람들이 모여있어요.■ 풀스택 개발자 철님과 명규님의 패스오더 설립 과정이 궁금하다면? https://paytalab.notion.site/18631bd26cb647558e83fb608733c00c?pvs=4【 오시면 이런 업무를 하게 되실 거예요! 】 • 페이타랩 프로덕트(모바일 앱/웹)에 대한 전반적인 품질을 관리하고 개선해요.• QA 프로세스를 설계하고 실행해요.• 지속적으로 QA 프로세스 점검하고 요구사항에 따른 서비스의 품질 이슈 및 개선사항을 도출해요.• 기획을 분석한 후 Test Case를 설계, 유지보수, 운영해요.","【 이런 분을 찾고 있어요! 】• 모바일 앱/웹 서비스 품질 활동 경력이 3년 이상이신 분• QA 프로세스(워크플로우)를 구축해 본 경험이 있는 분• 테스트 설계와 Test Case를 직접 관리한 경험이 있는 분• 개발, 기획, 디자인에 대한 리뷰 및 피드백 등 유연한 커뮤니케이션 역량을 보유하신 분• 소프트웨어 품질 보장에 대한 책임감을 갖고 계신 분.","【 이런 분이면 더 좋아요! 】• ISTQB 또는 CSTS 자격증을 도전(또는 취득)할 정도로 새로운 기술에 대한 관심과 열정이 있으신 분• QA 업무 효율화를 위한 프로세스 개선 경험이 있으신 분• 애자일(Agile) 개발문화에 대한 경험과 이해가 있으신 분• CI/CD에 대한 이해와 경험이 있으신 분. (Jenkins 등) • O2O 및 플랫폼 서비스 QA 경험이 있으신 분• 자동화 툴 경험이 있고 자동화 테스트 구축을 설계, 운영 및 관리해보신 분."
큐빅,"장기 C레벨로 성장·승진을 전제로 한 전략형 리더 포지션CUBIG은 Privacy-preserving AI와 Synthetic Data를 중심으로Titan / DTS / Azoo / Capsule 4대 제품군을 하나의 데이터 인프라로 통합해가고 있습니다.이 포지션은 기술 실행 리더로서 3개월 ~ 1년 간 제품–조직–문화 핏 검증 기간을 거쳐 차기 C레벨로 성장할 트랙입니다.기술 의사결정만 하는 역할이 아니라 필요할 때 직접 문제를 해결할 수 있는 실전형 리더십을 요구합니다.1 제품 중심의 기술조직 리딩• Titan/DTS/Azoo/Capsule의 통합 기술 로드맵 수립 및 실행• PM/사업조직과의 조정 중심 기술 우선순위 수립• BE/FE/AI/DevOps 간 협업 프로세스 정립 및 실행체계 고도화• 기술적 의사결정(스택, 아키텍처, 배포 전략)에 대한 책임 수행2 기술조직 빌드업 및 성장 문화 설계• 초기 기술팀 역할·성장·평가 체계 설계• 코드 품질, 속도, 학습 피드백을 병행하는 성장형 조직 문화 리드• 개인 중심이 아닌 “시스템 중심 개발문화” 정착3 기술 아키텍처 및 스케일업 전략 수립• Titan/DTS의 구조적 연계 및 확장성 고려한 API 설계• 클라우드·온프레미스·하이브리드 대응 구조 수립• 글로벌 SaaS 스케일을 대비한 기술 리스크 관리 및 표준화4 기술 실행력 및 품질 보장• 병목 제거, 기술 부채 관리, 코드 리뷰 체계화• 데이터 기반 실행력 강화 및 주 단위 스프린트 운영• CI/CD, 보안, SLA 등 품질 기준의 조직 내재화.","• 스타트업 또는 고성장 SaaS 환경에서 기술조직 리딩 경험 (5명 이상)• 스타트업의 초기 기술 스택을 직접 안정화시켜본 경험• 아키텍처 설계 및 리팩토링, 제품 확장 경험• 제품과 사업의 흐름을 함께 이해하고 기술 전략을 세운 경험• 빠른 의사결정과 실행을 주도한 리더십• 실전형 엔지니어 백그라운드 (BE/FE/Infra 중 한 분야 이상 숙련)• 직접 개발/배포 경험을 유지하며 기술적 판단 근거를 제시할 수 있는 사람• 관리만 하는 리더가 아닌, 필요 시 직접 프로토타입이나 아키텍처를 손볼 수 있는 사람.","• AI/데이터 인프라 또는 분석 SaaS 개발 경험• 합성데이터, Privacy, LLM Infra 관련 기술 이해• 하이브리드 클라우드 아키텍처 설계 경험• 기술 인재 채용·문화 설계 경험• 글로벌 스케일 SaaS 운영 경험."
시마크로,"ProcessMetaverse UI/UX 핵심 아키텍처 설계 및 구현대규모 시뮬레이션 데이터의 실시간 시각화 및 대시보드 개발ReactFlow, LightningChart, Handsontable을 활용한 고성능 인터랙티브 UI 구성WebSocket 기반 실시간 데이터 스트리밍 및 다양한 API 백엔드 연동대규모 데이터 처리 성능을 고려한 프론트엔드 최적화 및 구조화AI/시뮬레이션 엔진과 연동되는 Visualization Framework 개발.",긍정적인 마인드 소지자React 기반 고급 Web Application 개발 경험 (최소 3년)Git/GitHub 협업 및 코드 리뷰 경험데이터 시각화(Visualization) 및 대규모 데이터 렌더링 최적화 경험해외 협업 및 커뮤니케이션에 결격 사유가 없는 분.,"산업용/공정 시뮬레이션, 디지털 트윈, CAD/CAE, SCADA UI 등 도메인 기을 이해하시는 분글로벌 프로젝트 경험 또는 영어 커뮤니케이션 능력기술적 깊이와 미적 감각(UI/UX 밸런스)에 모두 자신 있는 분대규모 실시간 데이터 시각화 (예: 공정, IoT, Simulation, Sensor Network 등) 경험자."
Electronic Arts Korea (EA Korea),"• 게임 개발팀 간의 커뮤니케이션을 조율하고 협업을 이끕니다.• 기획 이전 단계부터 기획, 개발, 디버깅, 안정화에 이르기까지 전반적인 마일스톤 진행을 리드합니다.• 개발 관리 직군, QA 직군 등 관련 팀과 협업하여 라이브 서비스 운영을 총괄하고, 원활한 릴리즈 및 업데이트를 지원합니다.• 다양한 요소를 고려해 고품질의 마일스톤 계획을 수립합니다.• 프로덕션 지표를 지속적으로 모니터링하며, 모니터링한 내용을 이해관계자에게 투명하게 공유합니다.• 프로젝트 전 과정에서 발생할 수 있는 리스크를 사전에 식별, 평가, 완화합니다.• 속도, 번다운 차트, 버그 추이 등 데이터 기반 인사이트를 활용해 효율성과 예측 가능성을 높입니다.• 소프트웨어 엔지니어의 업무 및 리소스를 관리하고, 피플 매니저로서 팀의 성장과 성과를 이끕니다.","• 대규모 라이브 서비스 게임 또는 온라인 멀티플레이어 타이틀 운영 경험• 게임 개발 과정에서 Agile / Scrum 또는 하이브리드 개발 방식 적용 경험• Jira 또는 유사한 프로젝트 관리 툴 활용 능력• 게임 또는 IT 업계에서 7년 이상의 경력 (예: 프로젝트 관리, 개발, 아트, QA, 운영 등)• 피플 매니저로서 2년 이상의 리딩 경험.",
도브러너,"• 대용량 아키텍처 설계 및 개발 리드 : 글로벌 리전 확장 가능하고, 10만 TPS이상을 보증하는 고성능의 SaaS 플랫폼을 설계 및 구현합니다.• API 및 통합 개발: 미디어 플랫폼, CDN 및 클라이언트 애플리케이션과 안전하게 연동할 수 있는 RESTful API 및 SDK를 개발합니다.• 보안 및 규정 준수: DRM 구현의 보안 표준, 라이선스 요구 사항 및 규정 (MPAA, ISO/IEC 등)을 준수하도록 보장합니다.• 클라우드 및 인프라 최적화: AWS, Kubernetes 등의 클라우드 환경에서 DRM SaaS를 최적화하고 CI/CD 자동화를 수행합니다.• 글로벌 팀간 협업: 제품 관리자, 글로벌 영업(엔지니어) 및 기술 파트너 및 고객담당자와 협력하여 기술적 요구 사항을 비즈니스 목표와 일치시킵니다.• 성능 최적화 및 혁신: DRM 성능, 캐싱, 토큰화 효율성을 개선하여 지연 시간을 최소화합니다.• 멘토링 및 기술 리더십: 개발자들을 지도하고 보안 소프트웨어 개발 모범 사례를 준수하도록 지원합니다.","• 총 10년 이상의 Backend 개발 경험 필요 : 백엔드 프로그래밍 (Golang, Java, Python, Node.js 등) 경험• 대용량 무중단 서비스 아키텍처 설계 및 구현경험• Kubernetes, Terraform, CI/CD 및 DevSecOps 환경에서의 개발 경험• 매우 뛰어난 커뮤니케이션 + 영어 커뮤니케이션.","• 클라우드 기반 서비스 구축 경험 (AWS, Azure, GCP) 및 마이크로서비스 아키텍처 개발 경험• 글로벌 SaaS 환경 및 글로벌 팀을 이끈 경험• DRM, 포렌식 워터마킹 및 안티 파이러시(Anti-Piracy) 기술 경험."
바로고(barogo),"• 주문 채널 연동 API, 배달대행사 연동 API 유지/보수 및 고도화• 백오피스 기능 개발 및 유지/보수• 시스템 모니터링 및 안정화.","• 유관 업무 경험 5년 이상• Node.js 서버 설계, 개발 및 운영 경험• 능숙한 Javascript 사용• Restful API에 대한 이해와 경험• 데이터베이스에 대한 이해와 경험• 대용량 트래픽 처리를 위한 설계 & 운영 경험.","• 개발에 재미를 느끼고 탐구적인 자세를 가지신 분• 코드에 대한 이해심과 함께 자발적으로 코드를 리팩토링하고 테스트 코드 작성에 열의가 있으신 분• 협업에 있어서 긍정적이고 능동적인 분• 비즈니스를 이해하고 서비스를 설계하는 능력• GraphQL 기반 개발 및 운영 경험• Kubernetes, AWS 환경 기반 인프라에 대한 이해와 운영 경험• Kafka, Redis, Docker, Socket.io, Jenkins 관련 경험• SQL에 능숙하고 경험이 많으신 분."
헬스커넥트,• Spring 기반의 백엔드 시스템 개발 및 유지보수• React를 활용한 프론트엔드 개발 및 최적화• 프로젝트 리더로서 팀의 기술적 방향 설정 및 관리• 데이터베이스 설계• 웹 애플리케이션 개발.,"• Java 기반 웹 개발 경력 7년 이상의 풀스택 개발 경험• Spring 기반 백엔드 및 React 프론트엔드 개발 가능자• RDBMS(Maria DB, MySQL, Oracle, PostgreSQL 등) 기반 개발 역량 보유• 기술적 판단과 협업을 통해 팀을 리딩한 경험이 있는 분• 팀워크를 중시하며 원활한 커뮤니케이션 능력을 갖추신 분.",• 스프링 기반 높은 개발 숙련도• Nextjs 프로젝트 경험자• PostgreSQL 경험자• 하이브리드앱 서비스 경험자• AKS 사용 경험.
토스페이먼츠,"[합류하면 함께할 업무에요]• 토스페이먼츠의 Technical Product Manager (개발 리드) (이하 ‘TPM’)는 엔지니어링 조직에 소속되어 있어요.• TPM은 회사의 다양한 프로젝트와 제품을 통해 사용자에게 가치를 전달하고 조직의 목표를 달성하는데 기여해요.• 다양한 직무의 이해관계자 분들과 적극적으로 소통하며 Cross functional 한 프로젝트 및 제품 개발 과제를 이끌게 되요.• 기술적인 이해와 4~10명 정도의 엔지니어들이 있는 주 소속팀과의 협업을 바탕으로 전사차원의 문제를 해결해요.• 엔지니어링 리더로서 복잡한 기술, 비즈니스, 규제 등의 요구사항을 이해하고, 개발자와 함께 도메인을 설계하며, 전략적으로 업무를 수행해나가는 일을 주도해요.• 진행되는 제품개발, 프로젝트에 대해 주요 마일스톤, 팀간 의존성, 리스크 관리, 전사 로드맵과 align 등의 관리 업무를 수행해요.[합류하면 담당할 서비스를 소개해드려요]• 토스페이먼츠의 결제 시스템을 구성하는 다양한 도메인 플랫폼 팀 중 하나의 조직에서 서비스를 담당해요.• 토스페이먼츠의 시스템은 MSA 구조로 설계되어 있으며, 각 도메인 플랫폼 팀은 다양한 서비스 모듈을 운영하고 있어요.• 각 도메인 플랫폼 팀의 본인의 도메인 팀의 업무 및 기능을 API 로 노출하고, 제품팀은 이 API 를 조합하여 비즈니스 요구사항을 풀어내요.• 토스페이먼츠의 다양한 결제제품(통합결제창, 브랜드페이, 결제위젯, 링크페이, 퀵계좌결제 등)과 여러 고객사와의 연동을 책임지는 Open API, SDK 생태계, 그리고 상당한 비즈니스적 복잡성을 가진 운영 고도화를 위한 상점관리자 제품 및 내부 업무 workflow 설계 및 구현 등의 문제 해결을 end to end로 설계하고 개발을 주도해요.","[이런 분과 함께하고 싶어요]• 복잡한 기술 제품을 운영하고 개발 과제를 리딩한 경험이 있는 분을 원하고 있어요.• 비즈니스와 기술의 경계 영역에서 전사적 관점의 도전적인 임팩트를 내기를 희망하시는 분과 함께하고 싶어요.• 단순히 프로젝트를 관리하는 수준에 그치지 않고, 전사 개발 프로세스 및 문화의 변화를 이끌며 많은 이해관계자(기획/디자인/개발/운영/CX/제휴사 등)분들과 함께 더 강한 팀을 만들어 가는 분과 함께하고 싶어요.• 주어진 문제를 그대로 수용하며 과제를 실행하는것이 아니라, 해결해야 하는 문제에 대한 종합적 사고를 기반으로 필요시 문제를 재정의하며 프로젝트를 더 나은 방향으로 이끌어 가실 분을 기대해요.• MSA 및 분산시스템에 대한 이해를 바탕으로 여러 팀의 업무를 조율해보신 적이 있으신 분과 함께하고 싶어요.","[이력서는 이렇게 작성하시는 걸 추천해요]• 제품/서비스/프로젝트에 대한 업무에 있어서 직접 기여한 부분을 상세히 작성해 주세요.• 해오신 업무와 경험의 단순 나열이 아닌, 문제를 파악하고 해결책을 도출했던 논리적 근거와 임팩트 및 러닝 포인트를 적어주신다면 강점이 돋보일 거에요.• 본인이 직접 기여하여 수치적인 성과를 달성해 보신 경험이나 사업적 지표의 개선 여부를 표현해주세요.• 다수의 개발자와 협력하여 복잡한 기술적 문제를 해결했던 경험이 있다면 공유해주세요."
인티그레이션(메디스트림),"단순한 구축을 넘어, AI 모델의 결과물이 “프로덕트”가 되어 사용자에게 가치를 전달하는 전 과정을 설계/구현합니다. 팀원(파트장, FE, DE, DS, BA)과 긴밀하게 협업하며 아이디어를 현실로 만듭니다.• End-to-End AI 프로덕트 설계 및 구현　- 커뮤니티(콘텐츠), 이커머스(구매), 브랜드(구매 및 마케팅), SaaS(진료 및 경영) 프로덕트에서 생성되는 기존 데이터와, 자체 프로덕트에서 생성되는 신규 데이터 기반으로 고객(한의원/팀원)의 기존 워크플로우를 자동화/표준화하는 기능 개발　- 서버, DB, API를 성능 / 보안 및 컴플라이언스 / 법적 규제 측면에서 안정적으로 운영• 팀과 협력하여 비즈니스 문제를 AI 문제로 재정의　- 모델 학습, 서빙, 재학습으로 이어지는 선순환 과정을 사내 DevOps & 팀내 DE와 함께 설계/구현하여 지속 가능한 AI 서비스를 구현　- Gemini, GPT 등 최신 LLM을 포함한 최적의 모델 아키텍처를 리서치하고 선정[현재 상황]• 한의사 대상 신사업 운영 중 (고객 1명 획득당 바이럴 0.84회 발생)　- AI Agent로 확장 예정• 2025년 3분기 업무 자동화 6건, 반복 업무 80% 절감 (총 2주 분량 → 2일 소요)　- RAG 기반 챗봇은 타 팀으로 전파 예정, 재사용 가능한 자동화 모듈 구축해 조직 전체 효율 극대화 목표• 정보통신산업진흥원(NIPA) 지원 H100 GPU 자원 활용 R&D 진행 중• 팀 구성: 총 5명 - 파트장, 프론트엔드 개발자, 데이터 엔지니어, 데이터 사이언티스트, 비즈니스 애널리스트(겸 프롬프트 엔지니어).","• 3년 이상 혹은 이에 준하는 실무 협업 경험 필요　- 웹 서비스 개발 및 운영 경험　- LLM 을 사용한 프로덕트 개발 및 출시 경험　- LLM 모델 서빙 인프라 구축 및 배포 파이프라인 관리• RDBMS (PostgreSQL) 숙련자• Node (JavaScript, TypeScript) 숙련자• AWS 사용 경험• 협업도구 (Jira, Confluence, Slack) 사용 경험• 능숙한 커뮤니케이션 및 문서 작성.","• SPA 프레임워크 (React, Vue) 개발 경험• 디자인 시스템을 사용한 프론트엔드 개발 경험• Serverless 개발 경험• LLM 파인 튜닝 경험[팀 적응을 잘하신 분들의 공통점]팀에서 문제를 잘 해결하고 계신 분들과 인터뷰를 통해 정리한 특징입니다. • 안 되는 이유를 찾기보다, 되게 하는 방법을 고민하는 태도• 스스로 문제 정의를 하고, 불확실성을 줄이기 위해 가설과 실험을 반복하는 스타일• 관계를 해치지 않고 문제 해결을 목적으로 하는 대화 방식• 생소한 분야의 서비스에 도전하고자 하는 의지와 빠른 학습 능력."
현대오토에버,"• [SI수행팀] 시스템 공통 설계, 프레임워크 개발/운영, 인터페이스 구성• [금융수행팀] 요구사항 정의/분석/설계.",• 프로젝트 수행 업무 분석/설계• Java기반 Web 개발 역량.,"• 완성차, 물류, 유통, 금융권(은행/카드/캐피탈등) SI구축 프로젝트 수행 경험• 대용량 트래픽 처리 시스템 개발 경험• k8s 구축 및 운영 경험• 정보처리기사, PMP외 IT 관련 자격증 보유• 영어 커뮤니케이션 역량."
시마크로,"B2B 소프트웨어 UI/UX 핵심 아키텍처 설계 및 구현대규모 시뮬레이션 데이터의 실시간 시각화 및 대시보드 개발ReactFlow, LightningChart, Handsontable을 활용한 고성능 인터랙티브 UI 구성WebSocket 기반 실시간 데이터 스트리밍 및 다양한 API 백엔드 연동대규모 데이터 처리 성능을 고려한 프론트엔드 최적화 및 구조화AI/시뮬레이션 엔진과 연동되는 Visualization Framework 개발.",긍정적인 마인드 소지자React 기반 고급 Web Application 개발 경험 (최소 3년)Git/GitHub 협업 및 코드 리뷰 경험데이터 시각화(Visualization) 및 대규모 데이터 렌더링 최적화 경험해외 협업 및 커뮤니케이션에 결격 사유가 없는 분.,"산업용/공정 시뮬레이션, 디지털 트윈, CAD/CAE, SCADA UI 등 도메인을 이해하시는 분글로벌 프로젝트 경험 또는 영어 커뮤니케이션 능력기술적 깊이와 미적 감각(UI/UX 밸런스)에 모두 자신 있는 분대규모 실시간 데이터 시각화 (예: 공정, IoT, Simulation, Sensor Network 등) 경험자."
이즈피엠피,"• 개발파트장 - 연구소 파트별 공정관리 - 사업팀 요구사항 분석 및 기획문서 분석 - 연구소 기획설계 문서 관리 - 개발공정 관리 및 위기 관리&대응 - 프로젝트별 견적서 분석, 관리 및 작성 - 프로젝트별 연구소 인력 투입 현황 분석 및 관리 - 개발 산출물 관리 (기획서, DB 정의서, API 명세서 등) - 개발팀 산출물 QA진행 - 네트워크 구성도 작성 및 관리 - 문제 발생 시 해당 문제에 대한 즉각적인 대응 및 해결방안 제시 - 다양한 환경의 개발플랫폼 및 개발언어 사용 및 기술지원 2) 관리업무 - 전체 프로젝트별 주간보고회의, 주간회의, 상시회의 참석 및 결과 관리 - 온프레미스, 클라우드 서버 총괄 관리 - 연구소 인력투입 현황 관리 - 연구소 비용 관리 - 전체 연구소 인원에 대한 성과 분석 및 관리.","• 공통조건 - 스마트관광 플랫폼, MICE Tech 플랫폼, 키즈사업 플랫폼, 사내 DX - CSAP 인증 및 유지 1) 일반조건 - 연차 15년차 이상 - 정부프로젝트/민간프로젝트 수행 경력 - 20억이상 20명 이상 참여 프로젝트 총괄 PM 및 개발 PM 경력 필요 - 서버 및 시스템과 연관된 프로젝트 경험 필수 - B2G, B2B, B2C 등 모든 프로젝트에 대한 경험 필요 - MICE, 스마트관광 도메인에 대한 이해 필요 - 다양한 플랫폼(Monolithic, 쿠버네티스등)에 대한 시스템 구성 및 기능에 대한 이해도 필요.","• 연차 15년차 이상 - 정부프로젝트/민간프로젝트 수행 경력 - 20억이상 20명 이상 참여 프로젝트 총괄 PM 및 개발 PM 경력 필요 - 서버 및 시스템과 연관된 프로젝트 경험 필수 - B2G, B2B, B2C 등 모든 프로젝트에 대한 경험 필요 - MICE, 스마트관광 도메인에 대한 이해 필요 - 다양한 플랫폼(Monolithic, 쿠버네티스등)에 대한 시스템 구성 및 기능에 대한 이해도 필요."
브레디스헬스케어,"아래 업무는 가능한 업무 예시로 지원자의 전공분야와 회사의 상황에 따라 유연하게 직무적용이 가능합니다. 1. 인지재활치료 관련 디지털 헬스케어 플랫폼 기획• 다양한 이해관계자(내부 팀, 외부 파트너 및 고객사)와 협업하여 핵심 문제를 해결하는 플랫폼/서비스 기획• 비즈니스 임팩트와 고객의 니즈를 고려한 백로그들의 우선순위 판단하여 개발 일정 및 업무 관리• 개발자들이 쉽게 개발할 수 있는 형태로 문서화 및 커뮤니케이션• 서비스 출시 이후, 지속가능한 운영을 위한 시스템 및 온보딩 프로세스 설계2. 서비스 개념검증(PoC) 기획/운영• 서비스 개념검증 및 운영을 위한 내부 및 외부 커뮤니케이션 지원• 이슈관리, 이슈대응, 이슈 분석 및 관련 부서와의 협업을 통한 솔루션 도출• 데이터를 분석하여 비즈니스 임팩트로 연결하는 전략 수립** 지원서류 **하기 서류를 pdf형식 파일로 제출 부탁드립니다. 1) 이력서2) ""브레디스헬스케어"" 지원동기가 기술된 자기소개서3) ""브레디스헬스케어"" 사업분야에 대한 본인의 관심 또는 관련 경력을 이해할 수 있는 경력기술서.","• 헬스케어 플랫폼 기획 관련 업무 경력 3년 이상이신 분• 스스로 기획한 제품 및 서비스의 실제 운영을 희망하시는 분• UI/UX를 고려한 모바일, 웹 서비스 기획 경험이 있으신 분• 기본적인 기획 문서 작성 능력(PRD, 스토리보드, 플로우 차트 등)을 보유하신 분• 고객의 문제를 끊임없이 고민할 수 있는 Product Ownership이 있으신 분• 다양한 이해관계자들의 요구 사항을 듣고 의견 조정을 위한 뛰어난 커뮤니케이션 능력을 보유하신 분• 데이터 기반으로 다양하고 복잡한 문제를 해결하는 분석적, 논리적 사고 능력을 보유하신 분• 해외 출장에 결격 사유가 없으신 분• 빠르게 성장하는 스타트업 환경에서 주도적으로 기여할 적극적 자세를 갖추신 분• 의료기기/바이오/헬스케어 분야의 시장동향 및 주요 기술에 대해 배우고 숙지하고자 하는 높은 의지를 가지신 분.","• 바이오/헬스케어/의료기기 관련 플랫폼을 기획, 개발, 운영 경험이 있으신 분• 관련 분야 석박사학위를 소지하고 연구논문 작성 및 게재 경험이 있으신 분• 바이오/헬스케어/의료기기 관련 고객 및 이해관계자(의사, 연구자 등)와 프로젝트 진행 경험이 있으신 분• B2B2C 제품 또는 서비스 기획 경험이 있으신 분• 웹/앱 개발자와 긴밀한 커뮤니케이션이 가능한 수준의 개발 관련 이해도가 있으신 분• Figma 등 기획/디자인 툴을 경험하신 분• Python, R을 활용한 데이터분석 역량이 있으신 분• 영어와 외국어 능통자."
포티투닷(42dot),"• API Gateway, 서비스 간 연동 구조를 이해하고, 외부 트래픽 흐름에 맞춘 보안 정책 및 접근 제어 로직을 개발합니다.• 안정성, 보안, 확장성을 고려한 백엔드 아키텍처 설계 및 코드 품질 개선을 주도합니다.• 사용자와 API의 인증(Authentication) 및 인가(Authorization) 흐름을 설계하고 구현합니다.","• 백엔드 시스템 개발 경력 3년 이상 또는 그에 준하는 역량을 보유하신 분• Tyk Gateway 또는 유사한 API Gateway 운영 및 커스터마이징 경험• OAuth 2.0, OpenID Connect 등 인증/인가 표준 프로토콜에 대한 이해• API 보안, 접근 제어, 트래픽 관리에 대한 실무 경험• 다양한 이해관계자(보안, 인프라, 파트너 등)와의 원활한 커뮤니케이션 및 협업 경험• 시스템 안정성, 보안, 확장성을 고려한 설계 및 리팩토링 주도 경험.","• 인증·인가 시스템 구축 및 운영 경험• 외부 파트너 혹은 다양한 클라이언트 환경에 맞춘 인증 플로우 설계 경험• RBAC, ABAC 등 복합 권한 모델 설계 및 운영 경험• Kubernetes, Istio, Envoy 등 클라우드 네이티브 환경에서의 인증·보안 통합 경험• 감사 로깅 및 정책 기반 접근 제어를 포함한 IAM 운영 경험• 새로운 기술 도입 및 개선을 위한 PoC 수행 및 문서화, 전사 전파 경험."
뉴로엑스티,"• 소프트웨어 의료기기의 개발 총괄• 의료기기 인허가 및 품질 경영 관련 필요 문서 작성 보조• 연구팀, RAQA팀, AI플랫폼 팀 등 다부서 협업.","• 소프트웨어 의료기기 제품 개발 경험 5년 이상• 소프트웨어 의료기기 제품의 기획, 설계, 검증, 출시 전 주기 경험을 갖추신 분• 의료기기 인허가 규제 및 품질 경영에 대한 이해를 지니신 분.",• 영어 커뮤니케이션 능력 (비즈니스 영어 미팅 주도 가능한 수준)• 팀 또는 프로젝트 매니지먼트 경험.
현대오토에버,"• 현장 최적화된 스마트팩토리 플랫폼 기반 솔루션 설계 및 개발• 완성차/부품사/배터리 스마트팩토리(제조,품질) 서비스 구축 및 기술지원.","• 스마트팩토리 솔루션 기획/설계/개발 경험 (완성차, 그룹사, 배터리 경험자 우대)• 스마트팩토리 프로젝트 PM 경험• SI 프로젝트 제안/수행 경험• Java, C#, PL/SQL 개발 경험.",• Spring(Boot) F/W 기반 시스템 개발 경험• 스마트팩토리 프로젝트 구축 경험자• 다양한 공모전 수상 경력자• 공인 영어성적 또는 IT 자격증 보유자• 해외 프로젝트 결격 사유 없는 자.
