기업명,주요업무,자격요건,우대사항
이랜서,"• React + PHP 기반 서비스 개발 및 운영• DevOps(개발 및 운영) 전반을 직접 수행• 신규 서비스 론칭 경험 및 실행• 서비스 기능 개선, MVP 설계, A/B 테스트 경험 [ 왜 지금이, 이랜서가 당신에게 기회가 되는 곳일까요? ]1. AI 중심 차세대 서비스 – 단순 개발이 아니라, AI·데이터 기반의 새로운 산업 표준을 함께 만듭니다.2. 글로벌 & 안정성 – 빠르게 성장하면서도 지속 가능한 사업 구조를 갖춘 회사에서, 당신의 커리어는 더욱 단단해집니다.3. 리더십과 주도권 – 개발자가 아닌 서비스 리더로, 전 주기를 설계하고 주도할 기회를 드립니다.","• PHP와 React 사용에 능숙하신 분• 백엔드 개발 및 운영 실무 경력 7년 이상• 중·대형 서비스 아키텍처 설계 및 운영 경험• 비즈니스를 이해하고 서비스 설계 역량 보유• 서비스 Dev. Ops(개발, 운영) 전 과정 팀 리드 경험• 대학 4년제 졸업.","• 서비스 기획 설계 개발 운영까지 전 주기 경험 보유자• 컴퓨터공학 또는 관련 전공자• 진취적이며 협업을 중시하고, 팀의 기술적 성장을 이끌 수 있는 분 (3개월 시용계약 후 정규직 전환가능)."
오직,"∙ 자사 서비스(php&java)의 유지보수 및 커스터마이징∙ 자사 또는 교회 홈페이지(php&java) 개발, 유지보수.",∙ 3~8년 경력자∙ codeigniter 사용 경험자∙ vue.js 사용 경험자∙ hybrid 앱 개발 경험자∙ java spring framework 개발 경험자.,∙ 교회 출석자∙ 프로젝트 경험이 있으신 분∙ 관련 학과 졸업.
이브릿지,"• 더라운지 플랫폼의 서버 사이드 개발 및 유지보수 - PHP 및 HTML 기반의 웹 화면 개발 - 효율적이고 안정적인 시스템 아키텍처 설계 및 구현 - 트래픽 및 데이터 처리 성능 최적화 - 코드 품질 및 테스트를 위한 협업 및 코드 리뷰개발환경 - OS : rocky linux-8.6 - 웹서버 : Apache 2.4.54, Tomcat 8 - DB : MYSQL5.7.40 - 언어 : PHP 8.1.12, JavaScript, Ajax - 개발 도구 : IntelliJ, Visual Studio Code - UI/UX : Figma - 형상관리 : Git, GitHub (도입중, 전체 적용까지 몇 개월 소요될지 예상)[회사 소개페이지]https://functional-appendix-ce4.notion.site/17e65293f8f98080b03dc6d75e137db0.","• 학력 : 대졸 이상 (4년) / 소프트웨어 개발 관련 학과 우대• 경력 : 경력 5년이상 (과장급) - 해당업무 경력 5년 이상 - PHP: 중상급 이상의 능숙한 개발 능력 - 웹 개발: HTML 및 웹 기반 화면 개발 가능 (예: JavaSrip t, jQuery 등) - 기술 스택: 다양한 개발 언어를 사용해본 경험 (예: Java, Node.js 등) - 문제 해결 능력: 복잡한 문제를 독립적으로 해결할 수 있는 능력.","- 트래픽이 많은 웹서비스 또는 인앱 브라우저 개발 경험 - 다양한 직군과의 협업을 통해 능동적으로 업무를 수행할 수 있는 역량 - MySQL, MongoDB, Redis 등 데이터베이스 설계 및 운영 경험 - CI/CD, Docker, NCP, AWS 등 클라우드 관련 경험 - RESTful API 설계 및 개발 경험 ※ 포트폴리오, 노션, 깃허브 등 경험과 역량을 어필할 별도의 자료가 있다면 함께 제출해주세요."
커넥트웨이브,• 쇼핑몰 통합관리 솔루션의 유지보수를 담당해요• 쇼핑몰 API 연동 개발을 담당해요• 쇼핑몰 통합관리 솔루션의 프론트/백엔드 기능 통합 개발을 담당해요.,• 경력: 2년 이상 5년 이하의 개발 경력 • 아래 ＜기술스택＞ 중 하나 이상의 언어로 개발경험이 있으신 분• 새로운 기술에 관심이 많고 꾸준히 스스로 학습하시는 분• 적극적인 커뮤니케이션을 통한 협업 능력을 보유하신 분＜기술 스택＞C# / PHP / JavaScript / Node.js / React.,• 쇼핑몰/이커머스 플랫폼 개발 경험이 있으신 분• e-commerce에 대한 지식을 보유하신 분• e-commerce 쇼핑몰 API 연동 경험이 있으신 분.
빗썸,"• 빗썸 서비스 정기 진단(모의침투)• SAST, DAST, SBOM 수행 • 웹, 앱 및 API 소스코드 보안 진단(React, Java(Spring), PHP Framework, C# 포함) • 주요 취약점(전자금융기반시설 취약점 진단 기준, OWASP TOP 10) 기준에 따른 소스코드 분석 및 리포트 작성 • 개발팀과 협업하여 보안 이슈 상세 설명 및 개선 가이드 제공 • 신규 서비스 출시 전 소스코드 사전 보안 검토 • 소스코드 진단 및 정적 분석 도구(SAST) 프로세스 고도화• 취약점(CVE) 분석 및 대응.","• 모의 침투 수행이 가능하신 분• React, Java(Spring), PHP, C# 기반 서비스 구조 및 코드 흐름에 대한 이해도가 있으신 분• 전자금융기반시설 취약점 진단 기준, OWASP TOP10 등 웹, 앱 및 API 보안 취약점에 대한 높은 이해도가 있으신 분• 정적 분석 도구(SAST) 사용 경험이 있으신 분 (예: Fortify, SonarQube 등)• 소스코드 직접 리뷰 및 취약점 재현하고 설명할 수 있는 분• 보안 리포트 작성 및 개발자 대상 커뮤니케이션 역량을 보유하신 분.","• 모의 침투 경력이 있으신 분• 소스코드 진단 경력이 있으신 분• 보안 관련 자격증을 보유하신 분 (OSCP, SW보안약점 진단원 등)• DevSecOps 환경 이해 또는 경험이 있으신 분 (CI/CD 파이프라인 연동 경험 포함)• REST API 보안 진단 및 OAuth, JWT 기반 인증/인가 로직에 대한 이해도가 있으신 분• 자체 스크립트(Python 등)로 진단 보조 툴 제작 경험이 있으신 분• 최신 보안 취약점 트렌드에 대한 지속적 연구 경험을 보유하신 분[채용절차]• 서류전형 ＞ 사전과제 ＞ 1차 기술 인터뷰 ＞ 2차 임원 인터뷰 ＞ 최종합격• 서류 전형 합격 시, 사전 과제 안내 드릴 예정입니다.• 본 공고는 수시 채용으로 진행되며, 채용 완료 시 조기에 마감될 수 있습니다.• 서류전형 결과에 따라 Pre-Test(전화 인터뷰 또는 온라인 테스트)가 진행될 수 있습니다.• 채용절차는 일정과 상황에 따라 사전 안내 후 변경될 수 있으며, 각 전형의 결과는 개별적으로 안내하여 드립니다.• 입사 후 3개월의 수습기간을 적용하며, 평가 결과에 따라 수습기간이 연장되거나 채용이 취소될 수 있습니다.• 지원서에 기재된 내용 중 허위 사실이 발견될 경우 채용이 취소될 수 있습니다.• 국가 유공자 · 장애인 등 취업보호대상자는 관계법령에 따라 우대합니다.• 당사 보안정책으로 인해 Notion 접근이 불가합니다. 포트폴리오를 Notion으로 제작한 경우에는 PDF 형식의 파일로 다운로드 받아 별도로 첨부 바랍니다."
더원인터내셔널,• 플랫폼 개발 및 유지보수· API (Restful) 개발· Web Application 개발.,• 유관 업무 경력 2~5년 이상 또는 그에 준하는 실력을 지니신 분· Web Technology에 대한 이해도가 높고 Web Service/Application 개발에 대한 이해 및 경험이 있는 분· 협업에 있어서 긍정적이고 능동적인 분· PHP와 MYSQL 사용에 능숙하신 분· Codeigniter / Larabel 등 PHP 프레임워크에 대한 이해 및 경험이 있는 분.,"• 개발에 재미를 느끼고, 새로운 기술에 대한 습득을 열심히 하고, 앞으로도 계속 개발을 하고 싶은 분· 비즈니스를 이해하고 서비스를 설계하는 능력을 보유한 분· Codeigniter 등 MVC 구조 경험 있으신 분· 버전관리(git) 사용 경험 있는 분."
더리얼그룹,-리얼리(Realry)의 신규 Feature 및 내부 구성원을 위한 도구 개발-웹 서비스 및 모바일 앱을 위한 RESTful API 개발-쇼핑정보 수집을 위한 웹 크롤러의 개발·관리 및 고도화-(DevOps 역량 보유시) AWS 기반 인프라 및 배포 로직의 관리·모니터링 및 고도화-제휴·디자인·개발 등 다양한 분야의 글로벌 인재들과의 협업.,"-웹 서비스 개발 경력 3년 이상-PHP Laravel 기반의 풀스택 웹 서비스 개발이 가능한 분-Elasticsearch 활용 경험-MongoDB과 Redis(ElastiCache) 기반의 데이터 설계 및 구성이 가능한 분-HTML, CSS, Javascript(또는 jQuery) 기반의 데스크탑/모바일 웹 페이지 퍼블리싱이 가능한 분-빠른 개발 Iteration을 경험하신 분(매주 최소 3회 이상 배포 수행).",-커머스 도메인의 서비스 개발 경험이 있으신 분-Cloud Native 인프라의 구축 및 관리경험이 있는 분-LLM을 활용하여 업무 또는 프로세스 개선경험이 있는 분-영어로 소통하는 데 무리가 없는 분.
베베리아,"• AI 기반 초음파 분석 및 커머스 플랫폼 백엔드(PHP) 기능 개발 및 유지보수• 산모·영유아 행동 데이터 로그 수집 및 가공 시스템 개발• 베트남 커머스/커뮤니티 서비스 내 RESTful API 개발• 서비스 운영 자동화, 보안, 성능 최적화 등 백엔드 전반 업무 참여.",• 1992년 1월 1일 이후 출생자 (청년채용 조건)• PHP(Laravel 등 프레임워크) 기반 웹 백엔드 개발 경력 2년 이상• MySQL 등 RDBMS 경험 및 데이터 모델링 역량• Git 등 형상관리 도구 사용 가능• RESTful API 개발 경험.,"• TIPS, 정부지원과제 수행 경험자• AWS, GCP 등 클라우드 기반 서비스 운영 경험• 베트남 시장, 이커머스/맘커뮤니티 플랫폼 개발 경험• 베트남어 가능자 또는 베트남 현지 개발환경 이해자• AI, 빅데이터 파이프라인에 관심이 있는 분."
엔에스에이치씨(NSHC),"ㆍ웹(Web) 기반 사이버 위협 인텔리전스(Cyber Threat Intelligence) 시스템 설계 및 개발, 유지보수ㆍ리눅스(Linux) 기반 위협 분석 자동화 시스템 설계 및 개발, 유지보수ㆍChatGPT 및 LLAMA3 등의 인공지능(AI)을 이용한 위협 분석 자동화 시스템 설계 및 개발, 유지보수ㆍ차세대 시스템 개발 프로젝트 담당.","ㆍ4년제 대학교 졸업자ㆍ컴퓨터 공학 또는 시스템 공학 등 컴퓨터 관련 학과 전공자ㆍ파이썬(Python), 리눅스(Linux) 및 윈도우(Windows) 기반 시스템 개발 경력 4년 이상ㆍ프론트엔드(Front-end) 또는 백엔드(Backend) 개발 경험ㆍ개발 프로젝트 운영 및 관리 경험.",ㆍRestful API 설계 및 개발 경험자ㆍDocker 기반 시스템 개발 경험자 ㆍ아마존 AWS 클라우드 기반 시스템 개발 경험자.
유디아이디(UDID),• 임대형 쇼핑몰서비스 PHP 개발 및 유지보수.,"• 경력 3년 이상• PHP, MySQL, MongoDB, Laravel, Gitlab, Javascript, Jquery.",• 쇼핑몰 서비스 개발 유경험자.
클린디,• 사내 시스템 웹 프레임워크 백엔드 개발을 담당• API 또는 웹 스크래핑을 활용한 데이터 수집 및 적재 담당• 시스템 관리 및 데이터 적합성 유지 보수 담당• 운영 자동화 프로세스를 개발.,• 학력 : 대졸이상• 경력 : Back-End 개발 영역에서 5년 이상 경력을 보유하신 분• IT / 컴퓨터 관련 전공자• 유연한 사고와 존중을 기반으로 원활한 의사소통 능력.,"• 전공 : 컴퓨터/시스템공학, 전기/전자공학• Python, PHP 프로그래밍 언어로 서비스를 개발해 보신 분• 관계형 데이터베이스(Mysql)에 대한 이해 및 사용 경험이 있으신 분• 리눅스에 대한 이해 및 사용 경험이 있으신 분• 웹 스크래핑, API 등 연동 개발을 진행해보신 분• 개발에 대한 성장을 하고 싶으신 분[이런분이면 더욱 좋습니다!]• 자기 분야(일)에 애정이 있으신 분• 더 효율적으로 개선하기 위해 고민하고 시도할 줄 아시는 분• 새로운 것을 학습하는데 두려움이 없으신 분• 개인의 성장을 즐기시는 분• 솔루션 사용 능숙 및 빠른 적응할 수 있으신 분."
디쉐어,• PHP 기반 에이닷 영어학원 서비스 유지보수 및 고도화.,"• PHP를 사용한 웹 서비스 개발 경험이 있으신 분• 하나 이상의 PHP Framework (Laravel, Codeigniter) 프로젝트 개발 또는 학습 경험이 있으신 분• Git 사용 경험이 있으신 분• 원활한 커뮤니케이션 능력을 갖추신 분• 코드 리팩토링에 적극적이신 분.",• AWS Cloud 환경 개발 경험• docker 등 컨테이너 기술 사용 경험• 데이터베이스 쿼리 튜닝 경험• 웹 서비스 Full-Stack 개발 경험.
