기업명,주요업무,자격요건,우대사항
피트크루,• Pillo(필로) iOS 앱 개발 및 운영• 구독 및 광고 수익화 모델 적용.,"• Swift 및 Swift Concurrency에 대한 이해와 경험이 있으신 분• UIKit, SwiftUI를 활용한 인터페이스 개발 역량을 갖추신 분• AlarmKit 활용 개발 역량을 갖추신 분• SQLite에 대한 기본 지식을 갖추신 분• GRDB를 활용하여 Swift로 로컬 데이터베이스를 구축해보신 경험이 있으신 분• 데이터 모델링 및 처리 경험이 있으신 분• HIG, iOS 플랫폼 전반에 대한 기술적 이해와 판단 역량을 갖추신 분• 메모리 관리, 쓰레드, 데이터 구조 등의 이해도가 높으신 분.","• User Interface Design에 대한 관심• Subscription 및 paywall 최적화에 대한 다양한 경험• HealthTech, 헬스케어 앱에 대한 관심 또는 관련 프로젝트 경험• 소규모 팀에서 제품을 주도적으로 만들어본 경험• 디자이너, PO와 한팀이 되어 꼼꼼하게 개발을 주도한 경험• 사용자 데이터를 기반으로 제품 개선에 기여한 경험• Apple Human Interface Guidelines에 대한 깊은 이해도가 높으신 분• Apple API 설계 방식(Apple API Thinking)에 공감하고 구현할 수 있는 분• Core Data를 통한 대용량 데이터 처리 경험이 있으신 분• Swift 오픈소스 커뮤니티를 즐기고, 최신 기술을 적극 도입하는 분."
이지케어텍,"• 자사 의료정보시스템 BESTCare, EDGE&NEXT 등과 연동되는 애플리케이션 개발 및 유지보수• 의료진·환자용 앱(UI/UX) 개발 및 병원 업무 프로세스 모바일화 추진• 의료데이터 연동(API, FHIR 등) 및 실시간 정보 조회 기능 개발• 신규 기능 기획·설계·개발 및 성능 개선• 클라우드 환경(AWS, OCI, Private Cloud 등) 기반 모바일 서비스 배포 및 운영 자동화• 사용자 피드백을 반영한 UI/UX 개선 및 품질 고도화.","• 경력 2년 이상• 모바일 앱 개발 경력 (Flutter, Android, iOS)• Dart, Kotlin, Java, Swift, Objective-C 중 1개 이상 숙련• RESTful API, JSON, WebSocket 등 서버 연동 개발 경험• Git, Jira, Jenkins 등 협업·형상관리 툴 사용 경험• 의료정보시스템 또는 기업형(엔터프라이즈) 앱 개발 경험• 의료정보시스템 또는 기업형(엔터프라이즈) 앱 개발 경험.","• Flutter, React Native 등 Cross-platform Framework 활용 경험자• 의료기관용 모바일 서비스(의사 처방, 간호 업무, 환자 포털 등) 개발 경험자• 엔터프라이즈 환경의 폐쇄망, 온프레미스, 클라우드 인프라 환경 경험자• UI/UX 설계, 디자인 시스템 이해 및 사용자 경험 중심 개발 역량 보유자• 보안 인증, 개인정보 보호 등 모바일 보안정책 적용 경험자• 의료정보 표준(FHIR, HL7 등) 및 API 연동 이해자."
하이퍼커넥트,"[Feature]아자르에 새로운 기능을 지속적으로 추가하며, 디자인, 서버, QA 등 다양한 직군과 협업하여 목표 달성을 위한 최적의 구현 방안을 함께 고민하고 실현합니다. 각 기능은 개발자가 책임을 가지고 직접 구현하며, 동시에 해당 기능의 맥락과 코드를 팀원들과 적극적으로 공유하여 특정 개인이 아닌 팀 전체가 함께 관리할 수 있는 Collective Code Ownership 문화를 지향합니다.[Code review]놓치기 쉬운 버그를 줄이고 코드의 품질을 높이기 위해 모든 변경사항은 Pull Request 기반으로 코드 리뷰를 진행하고 있습니다. 기계적으로 확인 가능한 포맷이나 규칙은 SwiftLint, SwiftFormat, SonarQube 등의 도구를 활용해 자동화하고 있으며, 리뷰에서는 설계의 적절성, 안정성, 가독성, 테스트 범위 등에 초점을 맞춰 함께 더 나은 코드를 만들어갑니다.[Testing]코드 변경이 반복되더라도 안정성을 유지할 수 있도록 핵심 로직에 대해 Unit Test를 작성하고 있습니다. 테스트 코드는 코드 리뷰나 QA 단계 이전에 잠재적인 버그를 미리 발견하고 방지하는 데 큰 역할을 합니다. 개발자는 자신이 작성하는 코드 중 핵심 기능이나 주요 처리 로직에 대해 반드시 테스트 케이스를 함께 작성해야 하며, 이는 팀의 품질 기준 중 하나입니다.[Troubleshooting]배포된 앱이 사용자의 기대에 부합하는 성능과 안정성을 유지하도록, Crash 정보, 성능 지표, 네트워크 연결 상태 등 다양한 런타임 데이터를 실시간으로 모니터링하고 있습니다. 특히 Crash-free session 비율을 높이고 예측 가능한 사용자 경험을 제공하기 위해, 주기적으로 안정성 이슈를 점검하고 개선 작업을 수행합니다. 또한, 주요 퍼포먼스 병목이나 연결 실패와 같은 문제를 조기에 감지하고, 빠르게 원인을 분석하여 해결함으로써 앱의 전반적인 품질을 지속적으로 최적화합니다.[Architectural improvement]장기적인 생산성과 유지보수 효율을 높이기 위해, 새로운 기술 스택이나 아키텍처 패러다임의 도입을 적극적으로 검토하고 있습니다. 일관성 있고 예측 가능한 구조를 통해 코드의 복잡도를 낮추고, Swift Concurrency, 멀티 모듈화 등 현대적인 개발 방식을 점진적으로 적용하며 전체 코드베이스의 품질을 개선하고 있습니다. 또한, 설계 개선을 통해 사이드이펙트를 줄이고, 기능 확장과 테스트가 용이한 구조로 전환해 나가고 있습니다.","• Swift 기반으로 UIKit 및 Foundation을 포함한 iOS 개발 경험• 자료구조, 알고리즘, 메모리 모델, 운영체제 등 컴퓨터 공학 기본 개념에 대한 이해• Swift Concurrency 기반으로 비동기 흐름을 설계·구현한 실무 경험이 있으며, RxSwift나 Combine 등 리액티브 프로그래밍 경험도 함께 보유한 분• 기존 프로젝트에서 코드 구조 개선이나 리팩터링을 수행한 경험이 있는 분 • 코드 리뷰 및 협업 과정에서 건설적이고 존중 기반의 피드백을 주고받으며 원활하게 커뮤니케이션해 온 경험이 있는 분 • 문제를 능동적으로 인식하고, 주도적으로 해결하며 팀의 성장에 기여해 온 경험이 있는 분 • 개발 과정에서 코드 품질 또는 개발 효율화를 위한 개선 아이디어를 제안하거나 실현해 본 경험이 있는 분 • 개발 일정을 잘 산정하고, 책임감 있게 지킬 수 있는 분.","• Combine 및 Swift Concurrency에 대한 이해와 활용 경험• XCTest 또는 Swift Testing 프레임워크를 활용한 테스트 경험• WebRTC, TCP/UDP, TLS 등 네트워크 프로토콜에 대한 이해• UI/UX 성능 최적화에 대한 경험• 멀티 모듈 기반 프로젝트의 설계 및 운영 경험• 실시간 데이터 스트리밍 처리에 대한 이해."
우아한형제들(배달의민족),"• 배달의민족 앱 내 푸드 서비스 영역의 기능 개발과 운영을 담당하며, 사용자 경험을 지속적으로 개선해 나갑니다.• 기존 레거시 코드를 점진적으로 리팩터링하고, 유지보수성과 확장성을 고려한 구조로 재설계합니다.• Android 와 iOS 의 차이를 이해하고, 활발한 논의를 통해 플랫폼 간 일관성을 높이고자 노력합니다. * 우아한형제들 iOS 개발자 직무인터뷰 https://techblog.woowahan.com/2714/#toc-4.",• iOS 개발 경력 5 년 이상 또는 그에 준하는 실력을 갖춘 분• 적극적인 의사소통을 바탕으로 주도적으로 문제를 찾고 해결할 수 있는 분• 지식을 정리하고 공유하는 데 있어서 어려움이 없는 분.,"• 아키텍처, 디자인 패턴에 대한 이해를 바탕으로 구조 개선을 진행한 경험이 있는 분 • SwiftUI, Combine, Swift Concurrency 등 최신 기술에 대한 이해가 있는 분 • Tuist 를 이용한 모듈화 경험이 있는 분[개발환경]• 사용 언어 및 주요 기술: Swift, RIBs, Tuist• CI/CD: Bitrise, Fastlane• 업무 도구: Slack, Jira, Confluence, Figma, GitLab."
웰트(WELT),"• 혁신적인 DTx 앱 개발: 최신 기술을 활용해 새로운 디지털 치료제 앱을 설계하고 구현합니다.• 기존 앱 고도화: 사용자 경험과 성능을 최적화하며 안정적인 유지보수를 진행합니다.• 데이터 기반 의사결정: 자체 개발한 MCP Server를 통해 앱 로그 및 사용자 행동 분석을 수행하고, 이를 기반으로 앱 개선 방향을 제시합니다.","• Swift와 Kotlin을 사용하여 iOS와 Android 개발에 대한 강한 열정과 성장 의지를 가지신 분• 선언형 UI 동작 원리에 대한 높은 관심과 이해도를 가지신 분• MVVM, MVI 등 모바일 아키텍처 패턴에 대한 이해와 적용 능력을 갖추신 분• Concurrency(async/await, Actor, Coroutine, CAS 등)에 대한 이해를 보유하신 분• REST API 연동 및 네트워크 통신에 대한 기본기가 탄탄하신 분• 주어진 문제를 면밀하게 정의하고 효율적으로 해결하려는 열정을 가지신 분• 동료와 원활히 소통하며 협업을 즐기는 분.","• SwiftUI, Jetpack Compose를 활용한 프로젝트 경험• OnDevice AI에 대한 관심이 많고 실무에서 활용 경험이 있으신 분• Cursor, Gemini CLI 등 AI 기반 개발 도구 사용 경험이 있으신 분• MCP Server 또는 유사한 분석 도구를 활용한 로그 분석 및 사용자 행동 패턴 분석 경험이 있으신 분• 디지털 치료제 또는 의료/헬스케어 관련 프로젝트에 참여해 보신 분• HIG, Material Design 등 모바일 Ux 가이드라인에 관심이 있으신 분• Unit Testing 구현 및 자동화 경험이 있으신 분."
아이포트폴리오,"지원자의 역량 및 경력을 고려하여 회사의 주요 서비스와 솔루션을 개선하고 유지보수하는 업무를 담당하게 됩니다.1. 리딩앤(READING &) 서비스 개발 및 운영• 리딩앤(READING &)은 세계적인 베스트셀러 Oxford Reading Tree를 비롯한 펭귄랜덤하우스, 콜린스 출판사의 유명 시리즈를 디지털로 구독할 수 있는 영어학습 플랫폼입니다.• 리딩앤(READING &) 서비스를 통해 더 나은 학습 경험을 제공하는 방법을 고민하고, iOS 플랫폼에서 이를 이용 할 수 있도록 앱을 만들고 유지보수하는 작업을 함께 합니다.2. Oxford Reading Club 서비스 개발 및 운영• Oxford Reading Club은 리딩앤(READING &)의 기술과 회사의 교육 철학을 바탕으로 옥스포드 대학출판부와 함께 만들어가는 서비스입니다.• 일본, 터키, 멕시코 등 65개가 넘는 국가에서 사용되는 Oxford Reading Club 서비스를 위한 iOS 앱을 만들고, 사용자의 피드백을 바탕으로 이를 고도화해 가는 경험을 함께 합니다.3. 로라(LAURA) 솔루션 개발 및 운영• 로라(LAURA)는 영어 학습자의 학습 수준에 맞춰 영어 실력과 사고력을 함께 키울 수 있도록 설계된 대화형 AI입니다.• 음성 인식 모델과 영어 학습에 최적화된 언어 모델을 활용하여, 회사의 영어 교육 철학에 부합하는 방향으로 대화하며 학습할 수 있는 iOS 앱을 개발하고 고도화 및 안정화하는 작업을 함께 합니다.＜사용 중인 기술 및 도구＞• Swift / Objective-C• UIKit / SwiftUI• Xcode• Bitrise• GitHub• Jira• Confluence• AWS EdStart Member로서 AWS 환경을 적극 활용합니다.","[iOS 개발자로서 핵심 역량을 보유하신 분]1. 요구 사항이 도출된 과정을 따라가 근본 문제를 찾고 이를 해결하는 분비즈니스 중심에는 소프트웨어 개발자가 있으며, 모바일팀은 회사의 영어 교육 철학을 IT 기술로 녹여내는 데 최선을 다하고 있습니다. 단순히 요청받은 기능을 개발하는 것이 아닌 진지하게 고민하고 더 좋은 방법을 제안할 수 있는 분을 찾습니다.2. 레거시 코드를 외면하지 않고 개선하며 돌볼 수 있는 분우리는 완벽하지 않기에 레거시 코드가 존재합니다. 이를 개선하기 위해 테스트 코드 작성과 리팩토링 활동을 점진적으로 하고 있습니다. 레거시 코드를 돌보며 지속적으로 서비스를 개선할 수 있는 분을 찾습니다.3. 좋은 설계에 대해 적극적으로 의견을 개진할 수 있는 분안정적인 운영을 위해 소프트웨어 품질이 우선되어야 합니다. 평소 소프트웨어 품질을 향상할 수 있는 방법(프로그래밍 패러다임, 디자인 패턴, 리팩토링)에 관심이 많고 이를 실천해 보고 싶은 분을 찾습니다.4. 최신 기술보다 가치있는 서비스를 지향하는 분가치 있는 서비스를 만들기 위해 기술을 도구로 바라보고, 의사결정의 중심에 담당하는 서비스와 제품이 있는 분을 찾습니다.5. 기본 Framework를 능숙하게 다루는 분Foundation, UIKit, SwiftUI 등의 기본 Framework를 능숙하게 활용하여 iOS 앱을 개발할 수 있는 분을 찾습니다.[회사의 미션에 주도적으로 참여할 수 있는 분]1. 교육을 개혁하는 미션에 공감하고 자발적으로 기여할 수 있는 분영어 교육의 문제점을 인지하고, 이를 개혁하는 일에 자발적으로 기여할 수 있는 분을 찾습니다.",[아이포트폴리오의 핵심 가치에 공감하시는 분]1. 올바른 동기 (義): 소프트웨어 개발을 단순히 일로써 바라보지 않고 세상의 문제를 해결하는 작업으로 바라보는 분우리는 소프트웨어 개발로 실제 교육 문제를 해결하고자 하는 선한 의지가 있습니다. 우리와 함께 세상의 문제를 해결해 나갈 수 있는 분을 찾습니다.2. 공감 능력 (仁): 주변 동료를 돌보며 열린 마음으로 적극적인 소통을 할 수 있는 분문제를 해결해 나가다 보면 어려움에 봉착하기 마련입니다. 이를 해결할 수 있는 것은 동료와의 협업이라 믿습니다. 동료와 함께 성장하실 분을 찾습니다.3. 가시적 성과 (成): 결과물을 만들어 내기 위해 자기 주도적으로 학습하고 항상 개선해 나가시는 분우리는 궁극적으로 소프트웨어 개발을 통해 영어 교육 문제를 해결해야 합니다. 문제 해결을 위한 지식을 자기 주도적으로 학습하고 이를 응용해 문제를 해결할 수 있는 분을 찾습니다.
코르카,"이런 경험과 성장을 할 수 있어요!• 문제 정의부터 솔루션 제안·구현·검증까지 End-to-End 경험을 할 수 있어요.• 데이터와 AARRR 프레임워크를 기반으로 고객의 가치와 연결되는 기능을 개발할 수 있어요.• LLM을 iOS에 접목해 차별화된 사용자 경험을 만들어갈 수 있어요.• 글로벌 시장에서 오는 실시간 피드백과 인사이트를 통해 기술적·비즈니스적 시야를 확장할 수 있어요.• AI 도구와 함께 달라진 업무 방식을 직접 체득할 수 있어요.• Trace 외에도 코르카 내 다양한 초기 AI 제품 팀들과 함께 서로 자극받고 배우며 제품을 성장시킬 수 있어요.이런 방식으로 일해요!• 결과에 집착해요. 끝까지 파고들어 사용자가 만족하는 순간을 만듭니다.• 9to6, 워라벨 중심의 관성을 버리고, 몰입으로 압도적인 성과를 추구해요.• 바운더리를 정해놓지 않아요. 개발자도 기획에 참여하고, 제품 전체를 함께 만듭니다.• 완벽한 계획보다 먼저 실행하고, 함께 발전시키는 문화를 추구해요.• AI 툴을 전 과정에 적극 활용해요. 개발, 디자인, 기획 등 모든 영역에서 AI 효율을 극대화합니다.","• iOS 개발 경력 3년 이상 또는 그에 준하는 실력을 갖춘 분• 복잡한 데이터 처리를 Clean Architecture와 다양한 디자인 패턴을 기반으로 적용·구현한 경험이 있는 분• 비동기 및 반응형 프로그래밍(Concurrency, Combine, RxSwift)에 대한 실무 경험이 있으신 분• SwiftUI를 바탕으로 iOS, iPad, Mac 등 다양한 플랫폼 개발 경험이 있으신 분.","• 0-＞1 단계에서 제품을 만들었거나, 초기 단계에서 유저 확보·수익화·운영 중 일부를 경험해본 분• AI 도구 활용 경험이 있거나 배우는 데 두려움이 없는 분."
라이트뷰,"• iOS앱의 구현• 콘텐츠(동영상, 라디오 등) 스트리밍, 라이브 서비스 구현.",• Swift로 iOS 앱 개발 경험• Reactive Programming의 개발 경험• 실무경력 1년 / 3년 / 5년 이상.,• 동영상 스트리밍 서비스 구현 개발 경험• REST 서버 개발 경험• DB 개발 경험• 일본어 회화 가능 (JLPT N2 또는 이와 동등한 수준의 회화 가능).
브레인커머스,"• Jobplanet iOS 앱의 서비스 가치와 사용자 경험을 향상시키기 위한 기술적 개선을 주도합니다.• 프로젝트의 확장성과 유지보수성을 높이기 위한 구조적인 설계를 합니다.• 지속 가능한 개발 문화 정착과 팀의 기술 역량 향상에 기여합니다.• 존중과 신뢰 기반의 건설적인 코드 리뷰문화를 이끌며, 적극적인 피드백을 통해 협업 품질과 코드 완성도를 높입니다.[iOS 개발 환경]• Swift• RxSwift, Combine, MVVM, Tuist• AutoLayout, FlexLayout• Xcode Cloud, SPM.",• iOS 개발 경력 7년 이상 또는 그에 준하는 실력을 갖춘 분• 동시성 프로그래밍에 대한 이해 및 Swift Concurrency 사용 경험이 있으신 분• 적극적인 의사소통을 바탕으로 주도적으로 문제를 찾고 해결할 수 있는 분.,"• 아키텍처, 디자인 패턴에 대한 이해를 바탕으로 구조 개선을 진행한 경험이 있는 분• Tuist 를 이용한 모듈화 경험이 있는 분• 배포 자동화 및 UI 테스트 자동화 구축 경험이 있으신 분• SwiftUI에 대한 높은 이해도를 보유하신 분• iOS 최신 개발 동향에 관심이 있으신 분."
힐링페이퍼(강남언니),"• Swift, UIKit, SwiftUI를 활용한 강남언니 iOS 앱 개발 및 개선• 유저 경험을 최우선으로 고려한 UI/UX 구현 및 최적화• 코드 품질과 성능의 지속적인 개선 및 기술 부채 관리• 신규 기능 개발 및 기존 기능 개선을 통한 유저 가치 창출• 백엔드 개발자, 디자이너와의 협업을 통한 앱 요구사항 구현• 최신 iOS 개발 동향 파악 및 적용을 통한 앱 경쟁력 유지• 테스트와 코드 리뷰를 통한 앱의 안정성과 품질 보장.",• iOS개발 경력 3년 이상 또는 그에 준하는 실력을 갖추신 분• Swift 기반의 앱 개발 및 출시 경험이 있으신 분• iOS Platform에 대한 폭넓은 이해를 보유하신 분• iOS 최신 기술 및 트렌드에 관심이 많으신 분• TCA / MVVM / Clean Architecture 등 아키텍쳐 설계와 디자인 패턴 적용 경험이 있으신 분• 동시성 프로그래밍에 대한 이해 및 Swift Concurrency 사용 경험이 있으신 분.,• 오픈소스 등 다양한 코드 리딩 경험과 리팩토링 경험이 있으신 분• 다양한 디자인 요구사항과 UX에 관심이 많고 프로토타이핑을 좋아하시는 분• SwiftUI에 대한 높은 이해도를 보유하신 분• 타 직군과의 원활한 커뮤니케이션 능력을 보유하신 분.
플레이스앤,"• 도도포인트, 나우웨이팅 서비스를 위한 iOS 애플리케이션 개발 및 유지보수• 새로운 기능 개발 및 기존 기능 최적화• 최신 iOS 기술 트렌드를 반영한 아키텍처 개선 및 코드 리팩터링• 사용자 경험(UX)을 고려한 인터페이스 구현 및 성능 개선.","(관련 경험/ 역량을 보유하고 계신다면, 서류에 필수적으로 작성 부탁 드립니다.)• iOS 개발 경력 3년 이상 또는 그에 준하는 실력• iOS 플랫폼 및 휴먼 인터페이스 가이드라인(HIG)에 대한 기본적인 이해가 있으신 분• Combine, RxSwift 또는 Async/Await를 활용한 비동기 프로그래밍 경험• 최신 iOS 기술 트렌드를 반영한 아키텍처 개선 및 코드 리팩터링 경험• 사용자 경험(UX)을 고려한 인터페이스 구현 및 성능 개선• Swift 언어에 대한 깊은 이해와 능숙한 활용 능력• SwiftUI를 활용한 최신 UI/UX 개발 경험• MVVM, Clean Architecture 등 모던 아키텍처 패턴에 대한 이해와 적용 경험• Git, Github을 활용한 협업 경험• 테스트 코드 작성 경험 (Unit Test, UI Test)• 고객 관점의 문제 식별과 해결 경험을 갖고 계신 분• 동료들과의 업무 소통 능력의 중요성과 기술을 갖고 계신 분• 다양한 직군과의 우수한 협업 능력을 갖추신 분(Product Owner/Product Designer/운영/사업 등)• 성능 측정 및 최적화 경험이 있으신 분• 고객 경험 개선을 위한 ABTest 경험이 있으신 분.","• 식음료 관련 웨이팅, 주문, 결제, 포인트 등의 서비스 경험이 있거나 높은 관심과 이해도가 있는 분• 데일리스크럼, 스프린트, 회고, 데모 등의 애자일 개발 환경 경험이 있으신 분• AB 테스트를 이용해 고객 가치를 높이는 경험과 지식을 보유하신 분• 테스트 코드의 중요성을 깊이 이해하고 작성 습관을 갖고 계신 분• 웹 프론트와 연계된 화면 구성을 위한 WKWebView를 이용한 하이브리드 앱 개발 경험이 있는 분• RN, Flutter, KMP 등의 멀티플랫폼(Multi-Platform) 기술에 대한 이해 및 경험• CI/CD 파이프라인 구축 및 운영 경험 (예: Github Actions, Fastlane)• 새로운 기술 습득에 대한 열정과 도전 의식."
피에프씨테크놀로지스,"• ‘크플’ 앱의 사용자 경험을 책임지고 개발합니다. 투자/대출 서비스의 핵심 플로우를 개선하고, 새로운 금융 경험을 제공하는 신규 기능을 주도적으로 개발합니다.• 단순한 기능 개발을 넘어, 앱 기반의 금융 상품이나 기능을 스스로 기획하고 실험해볼 수 있는 환경이 열려 있어요.• 금융을 넘어 리테일 등 다양한 산업군에 트렌디한 기술을 접목하며 폭넓은 기술적 인사이트를 얻을 수 있어요. 여러 도메인에 걸쳐 얻은 인사이트들을 기반으로 금융앱에 대한 아이데이션을 하며, 적극적인 소통으로 보다 완성도 높은 앱을 만들어나갑니다.• 모던 아키텍처를 적용하고 기술 부채를 개선하는 등 프로덕트의 기술적 성장을 주도합니다.",• Swift 기반 iOS 경력 2년 이상 또는 그에 준하는 실력을 갖추신 분• SwiftUI 기반 선언형 방식의 개발에 익숙하신 분• Combine 또는 Swift Concurrency 로 안정적인 비동기 로직과 상태 관리 구현 경험이 있는 분• MVVM 아키텍처 패턴에 대한 이해 및 프로덕트 적용 경험이 있는 분.,"• 유닛 테스트 및 UI 테스트 자동화 경험이 있는 분• 다양한 디자인 패턴을 프로덕트에 실제 적용해본 경험이 있으신 분• 유지보수성과 성능을 고려한 코드 리팩토링 및 구조 개선을 주도해보신 분• 능동적으로 유저 관점에서 고민하고, 고객이 겪는 문제점을 기술로 해결하고자 하시는 분• 코드 리뷰를 통해 동료와 함께 성장하고, 새로운 기술 트렌드를 학습하고 공유하는 것을 즐기는 분."
더블엔씨,• Next.js 기반 웹 서비스 및 사내 백오피스 개발• React Native 기반 니콘내콘 앱 및 앱 내 웹뷰 개발• 니콘내콘 앱 서비스 운영 및 유지보수.,• React 개발 경력 4년 이상• React Native 개발 경험이 있으신 분• Next.js App Router/Pages Router를 활용한 실무 개발 경험이 있으신 분• TypeScript를 이용한 JavaScript 정적 타입 분석 경험이 있는 분• 적극적인 커뮤니케이션과 협업을 통해 프로젝트를 주도적으로 이끄실 수 있는 분.,"• React Native 실무 개발 경험이 있으신 분• 구글 플레이 스토어 및 애플 앱 스토어에 모바일 앱 출시 경험이 있으신 분• 모바일 앱 내 웹뷰 개발 경험이 있는 분• 라이브 서비스 운영 및 장애 대응 경험이 있으신 분• 사용자 분석 데이터에 근거한 문제 인식, 의사 결정에 익숙하신 분• 백엔드에 대한 기본적인 이해와 설계 경험이 있으신 분• Amplitude나 Airbridge와 같은 사용자 분석 및 마케팅 솔루션 활용 경험이 있으신 분[ 협업 툴 ]• Git• Jira• Notion• Slack• Figma."
엔라이즈(NRISE),"＜ 엔라이즈의 iOS Engineer가 담당할 업무에요 ＞• 프로덕트 엔지니어로서 같은 목표를 가진 스쿼드에 소속되어 동료들과 협업합니다. • WIPPY 프로덕트의 비즈니스 임팩트를 고려한 기술적 해결 방안을 고민하고 제시합니다.• 데이터 기반으로 정의된 문제를 해결하기 위해 빠른 실험 주기로 다양한 가설을 검증합니다. • iOS 아키텍처, 테스트, 자동화, 개발 프로세스를 지속적으로 개선합니다.• 제품의 아이디어부터 기획, 개발, 분석까지 모든 단계에서 적극적으로 커뮤니케이션 합니다.• WIPPY 프로덕트의 확장성을 위해 기존 코드를 유지보수하고 지속적으로 제품을 개선해나갑니다.• 향후 React Native를 활용한 기능 개발에 참여합니다. (새로운 기술 스택에 대한 학습 의지와 성장 가능성을 중요하게 생각합니다.) • 스쿼드 및 팀 배치는 제품과 회사의 상황에 따라 유연하게 달라질 수 있습니다.","＜ 엔라이즈는 이런 분을 찾고 있어요 ＞• iOS 개발 경력 3년 이상 혹은 그에 준하는 실력을 보유한 분(연차는 물리적인 지표일 뿐, 엔라이즈는 직무에 대한 깊은 고민과 경험을 더욱 중요하게 생각합니다.)• MVVM 에 대한 이해가 있는 분• SnapKit(혹은 CodeBasedUI)으로 UI 개발이 가능한 분• RxSwift 에 대한 이해가 있는 분• 트렌드를 따라가는 것을 멈추지 않고 코드 퀄리티에 대해 지속적으로 고민하시는 분• 문제를 해결하기 위해, 동료와 능동적이고 적극적으로 소통하시는 분＜ 엔라이즈의 사용 기술 ＞• 사용 언어: Swift• 주요 기술: UIKit, SnapKit, RxSwift, StoreKit, Combine.","＜ 이런 분이라면 더 환영해요 ＞• 비즈니스 성장에 따른 프로덕트의 다양한 문제를 해결해보신 분• 생산적인 코드 리뷰 문화를 경험해보신 분• iOS 및 Apple의 디자인 철학(HIG)에 대한 이해도가 높은 분• 멀티모듈 구조를 이해하고 적용해보신 경험이 있는 분• 새로운 기술을 접목하는 것에 관심이 많으신 분• React Native에 관심이 있으신 분 • 현재 WIPPY 한국 프로덕트는 React Native로 동시 개발을 진행하고 있습니다.• 병역 특례(산업기능요원)으로 복무를 희망하시는 분 • 현역 : 전직 가능 / 보충역 : 신규 편입, 전직 가능."
번개장터,"• 번개장터 iOS 앱의 신규 서비스 개발 및 핵심 기능 개선 등 iOS 앱 서비스에 관련된 모든 업무를 담당해요.• Swift를 주 언어로 앱을 개발하며, 사용자 경험 최적화 및 서비스 안정화 업무를 수행해요.• SwiftUI, Swift Concurrency 등을 활용하여 서비스를 고도화해요.[주요 기술 스택]• Swift, RxSwift, ReactorKit, SnapKit, Then, FlexLayout, PinLayout, Moya• RIBs, MVVM• Tuist, Modular Architecture, Unit Test• SwiftUI, Swift Concurrency.",• iOS 개발 경력 5년 이상 혹은 그에 준하는 실력을 보유하신 분• Swift에 대한 깊이 있는 이해를 보유하신 분• RxSwift 경험과 높은 이해도를 가지신 분• 적극적인 코드 리뷰 참여와 긍정적인 사고를 지니신 분.,"• MVVM, RIBs 활용 경험이 있으신 분• Reactive Programming에 대한 높은 이해도를 가지고 계신분• Modular Architecture 설계 및 적용 경험이 있으신 분• 유닛 테스트 작성 경험이 있으신 분• SwiftUI, Combine 활용 경험이 있으신 분• 스스로 문제를 발견하고, 적극적으로 해결까지 이끌어 본 경험이 있으신 분."
티피씨인터넷,• iOS 프로덕트 개발 및 유지보수 - 포스트 - 단건결제 및 정기구독 - DM - 영상통화 - 라이브 방송 - 스토리• CI/CD 개발 및 유지보수 - Unit 테스트 및 UI 테스트 가능하도록 구조 개선 (mock 작업 등) - 네트워크 요청 레코딩 등을 통한 시나리오 테스트 작성 - 자동 테스트 및 생산물 자동 등록 등 CI/CD 보강• 코드 리팩토링 - 높은 유지보수성을 유지하기 위한 코드 구조 개선 - 코드 퀄리티 관리를 위한 설계 개선 - 스토리보드로 작성된 컴포넌트를 Code-base UI 로 지속적인 업데이트.,• 4년 이내의 iOS 개발 경력 또는 그에 준하는 역량을 보유하신 분• 스토어에 출시된 제품을 개발 해 본 경험이 있는 분.,"• 코드 개선 및 코드 리뷰에 적극적으로 참여하시는 분• WWDC를 즐겨보시고 사용하는 프레임워크에 대한 이해를 높이고자 노력하시는 분• 새로운 기술 습득과 지식 공유에 즐거움을 느끼시는 분• 반응형 프로그래밍을 이해하고 Combine 혹은 RxSwift 를 프로덕션 레벨에서 사용해 보신 분• 다른 직군의 동료(디자인/운영/PM)과 적극적으로 협업하고 소통하시는 분• 라이브 스트리밍, 영상통화 등의 서비스 개발 경험이 있으신 분."
제틱에이아이,"- ZETIC.MLange 개발/검증/관리- 다양한 하드웨어(NPU)를 사용하는 소프트웨어 라이브러리 개발- 사용 언어: C, C++, Python.","• Python/C/C++ 경험을 보유하신 분• Computer Science, Engineering 또는 관련 분야의 학사 학위 이상을 보유하신 분.","- Machine learning에 대한 지식을 보유하신 분- Android 앱 혹은 iOS 앱 개발 경험- Git 사용에 능숙하신 분- PyTorch, TFLite, 및 Deep Learning 프레임워크 경험이 있으신 분- 임베디드 시스템에 대한 지식 및 경험을 보유하신 분- 우수한 커뮤니케이션 능력을 보유하신 분."
