기업명,주요업무,자격요건,우대사항
벳칭,"반려동물 헬스케어 플랫폼의 안정성과 확장성을 책임집니다!벳칭에서 백엔드 엔지니어는 플랫폼의 핵심 기술 인프라를 설계하고 관리하며, 사용자와 병원이 신뢰할 수 있는 안정적이고 효율적인 서비스를 제공합니다. [서비스 개발]• EMR 서비스 전반적인 어플리케이션 개발• 도메인 기반의 확장성, 유지보수성을 고려한 인터페이스 설계[데이터 설계]• 성능을 고려한 확장 가능한 데이터베이스 모델 설계[클라우드 기반의 SaaS 서비스 구축]• 클라우드 아키텍처에서 동작 가능한 서비스 개발• 높은 확장성과 가용성을 고려한 백엔드 서비스 설계[성능 최적화 및 코드 품질 관리]• 주요 기능에 대한 성능 개선 및 테스트 코드 작성• 지속적이고 안정적인 코드 배포 환경 자동화 구축 [컨테이너 오케스트레이션 및 관리]• 서비스 컨테이너화 및 관리.",• 학력 무관 • 백엔드 개발 경력 2년 이상 또는 이에 준하는 경험• 어려운 문제를 마주했을 때 팀과 협력하여 해결하는 데 적극적이고 책임감 있는 분• 문제를 해결하는데 있어 발생할 위험 요소를 좌시하지 않는 분.,"[기술 스택]• REST API, GraphQL, gRPC 사용 경험 있으신 분• TypeScript, Go 사용 경험 있으신 분• RDS 및 NoSQL 사용 경험 있으신 분• 컨테이너 환경을 다뤄보신 경험 있으신 분[경험]• DDD 개발 경험이 있으신 분• 서비스 간 통신에 대한 여러 방법의 장단점 대해 고민 해 보신 분• 팀 내 컨벤션에 대해 항상 고민 하시는 분• 인터페이스, 모델에 대한 재사용성, 직교성 등에 대해 고민 해 보신 분• 상용 서비스를 직접 운영 해 보신 분."
현대오토에버,• 정보 시스템 개발/운영• 시스템 구축 프로젝트 수행• 업무 프로세스 개선.,"• IT업무(개발/운영/유지보수 업무) 3년 이상• Java, Spring 프레임워크를 활용한 개발 역량• RDBMS(MS-SQL, ORACLE 등)를 활용한 데이터 분석 및 개발 역량• 형상관리 툴(TFS, SVN, Git, Genkins 등) 활용 경험• MVC(백엔드) 아키텍처에 대한 이해.","• 원활한 커뮤니케이션, 문제 분석 및 해결 능력• SQL(쿼리/인덱스/테이블 정규화 등) 튜닝 역량• RESTful API에 대한 이해와 경험• 시스템 성능 모니터링(APM)툴 활용 경험• 모바일 개발 및 운영 경험."
스캐터랩(Scatterlab),"서비스의 개발과 안정적인 운영• 수십만 명이 매일 3시간씩 체류하는 제타의 서비스를 개발하고 운영합니다.• 사용자가 규모가 증가해도 대응이 가능한 확장 가능하고 유연한 구조를 설계합니다.• 시스템 장애 발생 시 빠르게 대응할 수 있는 모니터링 시스템을 구축합니다.데이터 중심 서비스 개선• 다양한 배경과 관점을 가진 팀원들과 협업을 통해 목표 지표를 달성하기 위한 아젠다를 설정합니다.• A/B 테스트 환경, 로그 파이프라인 설계 및 구현을 통한 데이터 기반 의사결정을 지원합니다.개발 환경 개선• 지속적으로 쉽고 안정적으로 제타 서비스를 배포할 수 있는 환경을 구축합니다.• 서비스 지표를 추적할 수 있는 로그 파이프라인을 관리하고 모니터링 환경을 개선합니다.","• 3년 이상 Spring(Kotlin 혹은 Java) 서비스를 운영한 경험, 혹은 그에 준하는 지식이 있으신 분• 대량의 트래픽을 다루는 시스템을 구성하고 운영해본 경험이 있으신 분• OS, Network를 중심으로 하는 컴퓨터 공학에 대한 탄탄한 기본 지식이 있으신 분• RDB, NoSQL 및 In-memory DB에 대한 이해와 사용 경험이 있으신 분• 다양한 배경과 관점을 가진 팀원들과의 원활한 소통 및 협업 능력이 있으신 분.",• 비동기/논블로킹 웹 어플리케이션 개발 경험이 있으신 분• AI 기반 기술을 활용한 서비스 운영 경험이 있으신 분• Kubernetes와 Istio를 활용한 인프라를 운영해본 경험이 있으신 분• 데이터의 가치를 이해하고 데이터 중심으로 제품 개발 경험이 있으신 분• 유저에게 필요한 기능을 주도적으로 개발한 경험이 있으신 분.
대교,"• 디지털 서비스 Backend 파트 개발/운영• 디지털 서비스 LMS(Learning Management System), CMS(Contents Management System), Admin, API 개발• 시스템 성능/기능 개선 및 고도화• 신규 프로젝트 수행.","• 학력 : 4년제 학사 이상• 자기주도적인 업무 태도와 동료와의 협업에 적극적이신 분 • 품질 좋은 소프트웨어 개발을 위해 지속적으로 노력하시는 분• 새로운 기술에 호기심이 많고, 적극적으로 팀원에게 공유하시는 분• 고객이 겪는 문제점을 적극적으로 찾아 기술로 해결하는 데 관심 있는 분• 단순한 기술 활용보다는 깊이 있는 이해를 추구하시는 분• Git, Jira, Confluence 등 협업 도구 사용 경험이 있으신 분 [디지털 서비스 Backend 개발] • Java & Spring framework 기반 개발 경력을 3년 이상 보유하신 분• AWS 환경의 인프라 운영 역량이 있는 분• Redis, Valkey, Elasticsearch, MySQL, Postgresql 중 하나 이상을 고객 서비스에 사용한 경험이 있는 분• 웹/모바일 서비스의 일반적인 아키텍처 이해 및 RESTful API 설계 역량이 있는 분• javascript 기반 프론트엔드 개발 경험을 보유하신 분 • 웹 프로토콜 및 인프라에 대한 이해를 보유하신 분.","• 전공 : IT 전공학과 우대• 자격증 : 정보처리기사 자격증 보유자 • 고성능, 대용량 시스템 개발에 대한 경험과 노하우가 풍부하신 분• 실 서비스 중인 애플리케이션 개발 및 운영 경험을 보유하신 분• Kotlin 개발 역량을 보유하신 분."
현대오토에버,"• OTA 관제 시스템 백엔드 개발 (단말 통신, 내/외부 IF 연계 개발 등)• 시스템 운영 및 관리.","• 멀티스레드, 비동기 처리, 캐싱 등 성능 최적화 경험• RESTful API 설계 및 마이크로서비스 경험• Java, Spring Boot 기반 백엔드 개발 3년 이상 경험• RDB(PostgreSQL), NoSQL(MongoDB), Redis 활용 개발 경험• Git, Jenkins, ArgoCD 등 CI/CD Tool 사용 역량.",• GO Language 개발 경험• Docker 및 Kubernetes를 활용한 컨테이너 기반 서비스 운영 경험• 대용량 데이터 연계 및 처리 개발/운영 경험.
에이블리코퍼레이션,"• 유저들이 사용하는 에이블리 앱의 커머스 백엔드 서비스를 개발해요.• 에이블리 셀러들이 사용하는 플랫폼 서비스, Open API를 개발해요.• 에이블리 팀원들이 플랫폼 운영을 위해 사용하는 백오피스 서비스를 개발해요.• 트래픽 증가에 대응할 수 있는 안정적인 시스템을 설계, 개발, 그리고 운영하는 역할을 담당해요.• 에이블리의 신규 서비스들을 설계하고 개발해요.","• 에이블리 조직문화에 공감하여, One Team으로 GRIT하게 일하며 Impact를 만들어갈 의지가 있는 분을 찾아요.• 개발 경력이 7년 이상이거나, 혹은 그에 준하는 역량을 갖고 계신 분을 찾아요. • 웹 프레임워크(Django, Spring 등)과 RDBMS를 사용해서 대규모 서비스를 구축하고 운영해보신 분을 찾아요.• 대용량 트래픽을 안정적으로 운영해본 경험이 있는 분을 찾고 있어요.","• 고가용성, 확장 가능한 시스템 아키텍쳐를 설계하고 개발한 경험이 있다면 더 좋아요.• 운영중인 서비스를 마이크로서비스 아키텍처로 마이그레이션 해본 경험, 또는 MSA 환경에서 개발해본 경험이 있으신 분이면 더 좋아요.• 컨테이너를 사용한 서비스 개발 및 운영 경험이 있으신 분이면 더 좋아요.• 클라우드 환경(AWS, GCP 등)에서의 개발 경험이 있으신 분이면 더 좋아요."
트립비토즈(tripbtoz),"• 트립비토즈와 대형 OTA 간 예약/취소/동기화 API 서비스 개발 및 운영• 호텔 제어 시스템 개발 (유사 호텔 자동 매핑, 서비스 동기화 등)• 호텔 검색(Elasticsearch) 서비스 및 Admin 사이트 개발 및 운영• 사내 AI 서비스 개발 및 운영 - GPT 기반 세일즈봇, 계약 자동화, 인사이트 분석 시스템 동 - 벡터 DB 기반 문서 검색·요약 시스템 설계 및 통합 - AI 모델을 활용한 데이터 분석, 추천, 자동화 기능 개발• AI 모델 및 LLM(AWS Bedrock, Openai 등)과 백엔드 시스템 연동 - 프롬프트(Prompt) 설계, 성능 개선, 응답 품질 모니터링 및 자동 피드백 로직 구축.","• 학력 무관• Java / Spring Framework 기반 서버 개발 경력 2~7년• RESTful API 설계 및 운영 경험을 보유하신 분• RDBMS(Aurora/MySQL) 및 데이터 모델링 역량을 보유하신 분• AI 서비스 또는 챗봇/추천시스템/LLM API 연동 경험 또는 이에 준하는 역량을 보유하신 분• 클라우드 환경(AWS, ECS, Lambda 등)에서의 서비스 운영 경험을 보유하신 분• 개발뿐 아니라 서비스 관점에서 지속적 개선과 고도화를 추구하는 분• 동료와의 원활한 협업 및 적극적인 커뮤니케이션 마인드.","• Python, Node.js 등 다언어 환경에서의 AI 서비스 구축 경험을 보유하신 분• AWS Bedrock, OpenAI API, LangChain 등 LLM 생태계 활용 경험을 보유하신 분• 벡터DB(FAISS, Pinecone, Milvus, OpenSearch 등) 구축 및 검색 최적화 경험을 보유하신 분• BI/데이터 분석 도구(QuickSight, Tableau, Redash 등) 활용 경험을 보유하신 분• MLOps 파이프라인 또는 AI 모델 서빙 환경(AWS SageMaker, Vertex AI 등) 경험을 보유하신 분• OTA·여행·숙박 관련 도메인 이해도가 높으신 분."
퀸라이브,"클릭메이트 플랫폼의 핵심 백엔드 시스템을 설계하고 개발할 백엔드 개발자를 찾습니다. 대규모 트래픽 처리와 안정적인 서비스 운영에 관심이 있는 개발자를 환영합니다.• 서비스 개발: 클릭메이트 운영 서비스 고도화 및 신규 서비스 백엔드 개발• 데이터 시스템: 데이터 기반 의사결정을 위한 시스템 설계 및 구현• 성능 최적화: 서비스 안정성과 성능 최적화를 위한 지속적인 개선 작업• 시스템 설계: 복잡한 요구사항과 대규모 트래픽에 대응하는 확장 가능한 시스템 설계 및 운영• 인프라 운영: 서비스 운영 품질 개선, 장애 대응 체계 강화, 인프라 최적화• 기술 리더십: 기술 문화 정립, 코드 리뷰, 기술 공유, 멘토링 등 리더십 활동.","• 경력: 5년 이상의 백엔드 개발 경험 및 실제 서비스 운용, 트래픽 관리 경험• 클라우드: AWS 기반 클라우드 인프라 운영 경험• 개발 스택: Node.js + REST API 개발 프로젝트 경험• 분산 처리: 대용량 분산처리 경험 (Redis 또는 Kinesis, SQS)• 데이터베이스: MySQL RDB 이해 및 SQL 개발 역량• 언어: TypeScript 능숙한 활용 능력• 테스트: 백엔드 테스트 (단위 테스트, Integration 테스트) 작성 경험• 커뮤니케이션: 기술적 내용을 글 또는 대화로 명확히 전달하고 문서화하는 능력• 형상관리: Git을 통한 형상관리 경험• 데이터 사고: 데이터 기반 사고와 의사결정 능력• 협업: 다른 팀원들과의 원활한 의사소통 및 협업 능력.","• 커머스 경험: 커머스 시스템 설계, 개발, 운영 경험• 기술 리더십: 개발팀의 기술 방향성을 이끌어본 경험• 대규모 시스템: 대규모 트래픽 처리 및 장애 대응 시스템 설계/운영 경험• Redis 클러스터: Redis 클러스터 구축 경험• 실시간 통신: Socket.IO를 사용한 서버 구축 경험• 전문 스택: NestJS + TypeORM + Socket.io 실무 경험• 모니터링: 모니터링 시스템 구축 경험."
블루개러지(Blue Garage),"""Backen Engineer"" 포지션은 새로운 형태의 엔터테인먼트를 글로벌 팬들에게 선보이기 위한 기술적 운영의 토대를 책임집니다. Creative·클라이언트·R&D와 긴밀히 협업하며 고성능 아키텍쳐를 설계·개발하고, 견고한 데이터 인프라를 구축하며, 다양한 AI 모델을 서버 환경에 배포하고 서빙합니다. 다수의 서비스를 섬세하게 연동해 end-to-end 지연을 최소화하고, 모니터링·로깅·알림 체계를 통해 신뢰도 높은 시스템을 운영합니다.• 리얼타임 AI 서비스를 위한 백엔드 시스템 아키텍처 설계 및 개발• 어플리케이션 및 AI 서비스를 위한 데이터 인프라(데이터베이스, OpenSearch 등) 설계 및 운영• 저지연, 고성능 API(gRPC, WebSocket, REST) 설계 및 개발• 다수의 서비스를 실시간으로 연동하고 end-to-end 지연을 최소화하는 백엔드 로직 구축 및 운영• 다양한 AI 모델을 서버 환경에 배포하고 안정적으로 서빙• 서비스 모니터링, 로깅, 알림 시스템 구축 및 성능 최적화.","• Python 등 하나 이상의 백엔드 언어에 능숙하고, 3년 이상의 백엔드 시스템 개발 경험• 비동기 프로그래밍, 멀티스레딩, 로드밸런싱 기법에 대한 이해• RESTful API 설계 원칙에 대한 깊은 이해와 고성능 API 개발 경험• AI 모델의 추론 파이프라인 구축 경험• 실시간 데이터 처리 및 스트리밍 시스템에 대한 이해• 사용자 세션이나 대화 로그 관리를 위한 데이터베이스 설계 경험 및 Redis 등의 캐시 사용 경험• R&D 엔지니어, 클라이언트 엔지니어 등과 긴밀히 협력하여 요구사항을 구현할 수 있는 분.","• DevOps 관련 경험(Docker 등 컨테이너, Kubernetes 등의 오케스트레이션 도구 사용 경험 및 AWS/GCP 등 클라우드 환경에서의 서비스 운영 경험)• MLOps 관련 경험(GPU 인스턴스 운영, 모델 CI/CD, 모델 모니터링, A/B 테스트 등 머신러닝 모델의 프로덕션 운영에 대한 이해)• 백엔드 최적화를 통해 유의미한 성과를 내본 경험• 스타트업 환경 경험이나 처음부터 아키텍처 설계 및 구현을 주도해본 경험• Terraform, Ansible 등 IaC 도구 사용 경험• LLM, TTS 등 생성형 AI 모델을 활용한 서비스 개발 또는 운영 경험• 글로벌 서비스 개발 또는 운영 경험."
더매니저,• 예약시스템 백엔드 API 설계 및 개발• 커머스(예약상품권) 백엔드 API 설계 및 개발• 마이크로서비스(MSA) 아키텍처 설계.,"• 개발 경력 2년 이상 또는 그에 상응하는 역량을 보유하신 분• NodeJS 기반으로 서비스를 구축/운영한 경험이 있으신 분• AWS Serverless Framework를 잘 이해하고 있고 적절히 활용할 수 있으신 분• OOP, Refactoring, Clean Code, Clean Architecture, DDD 등 이해하기 쉬운 좋은 코드 작성에 관심이 많으신 분• RESTful API의 개발 및 경험이 있으신 분• 관계형 Database, MongoDB, AWS SQS 등 활용한 개발 및 운영 경험이 있으신 분.","• 대규모 트래픽을 처리하는 시스템을 설계/개발한 경험이 있으신 분• AWS SQS 등을 활용한 비동기 메시지 기반 개발 경험이 있으신 분• Elasticsearch, MongoDB, Redis 등의 사용 경험이 있으신 분• MSA 기반의 비동기 서비스 구축 경험이 있으신 분• TDD(Test-Driven-Development) 방법론에 대하여 고민해 보신 분."
와드(캐치테이블),"• 캐치테이블페이 백엔드 어플리케이션 개발 (결제, 정산, 쿠폰, 포인트, 선불 등)• 대규모 트래픽 모니터링 및 처리 최적화를 위한 개발• 레거시 시스템의 리팩토링 및 MSA 전환을 포함한 점진적 개선• 플랫폼의 확장성, 신뢰성, 유지보수성을 높이기 위한 서비스 개발 및 운영.","• 백엔드 개발 5년 이상 또는 그에 준하는 경험이 있는 분• 컴퓨터공학, 소프트웨어 엔지니어링 관련 전공 또는 이에 준하는 실무 경험을 보유하신 분• 성능과 확장성을 고려한 DB 모델링을 하실 수 있는 분• RESTful API 설계 및 구현 경험이 있는 분• Java/Kotlin Spring 프레임워크를 능숙하게 사용할 수 있는 분• 서비스의 품질 개선과 안정화를 위해 주도적으로 기여할 수 있는 분• 백오피스 어드민 개발 경험이 있는 분.",• 결제/정산/선불시스템 등 전자금융업 관련 프로덕트 개발 및 운영 경험• 고가용성 백엔드 시스템 개발 경험• DDD / EDA 기반의 MSA 시스템 개발 경험• AWS 혹은 K8S 인프라 운영 경험• Kafka를 활용한 실시간 데이터 처리 및 비동기 아키텍처 설계 경험• 객체지향 설계를 이해하고 적용해보신 분• 주도적으로 문제를 발견하고 개선해 본 경험.
카카오헬스케어,"• 의료 데이터 기반의 AI 애플리케이션을 위한 안정적이고 확장 가능한 백엔드 시스템 아키텍처를 설계하고 직접 개발합니다.• 사내 개발자 및 의료 도메인 전문가의 업무 효율성을 극대화하기 위한 AI 기반 자동화 도구 및 서비스를 개발하고 도입합니다.• AI 기술에 대한 이해를 바탕으로 내부에 존재하는 난제를 해결하고, 임팩트 있는 신규 AI 서비스의 기획부터 상용화까지 전 과정에 기여합니다.","• 백엔드 개발 경력 5년 이상 또는 그에 상응하는 프로젝트 경험 및 역량을 갖추신 분• LLM API, LangChain, LangGraph 등을 활용한 서비스 개발 및 배포 경험이 있는 분• 도전적인 문제를 주도적으로 해결하며 혁신적인 아이디어를 구현하는 데 능숙하신 분• 뛰어난 의사소통 능력과 협업 능력을 바탕으로 팀워크를 중시하는 분.","• 안정적인 대규모 시스템 아키텍처 설계 및 구축 경험• 클라우드 환경 (GCP, AWS 등)과 On-premise 환경 등 다양한 환경에서의 개발, 배포 및 운영 경험• DevOps 환경에 대한 이해와 Kubernetes, Docker 등 컨테이너 기술 활용 경험• Multi Agent 개발 경험• 데이터 비즈니스 및 의료 도메인에 대한 이해."
라포랩스,[서버 플랫폼팀은 이런 일을 하고 있어요!]플랫폼 그룹 내에서 결제와 정산 시스템을 담당할 예정이에요.특히 서버 플랫폼 팀과 긴밀하게 협업해서 시스템의 안정성을 높이고 고도화합니다.,[이런 분과 함께하고 싶어요!] • 서버(백엔드) 개발 경력이 5년 이상이신 분들을 모시고 있어요.• Java 또는 Kotlin 을 활용한 Spring Framework 기반의 개발 경험이 있으신 분• 대용량 트래픽 처리에 경험이 있거나 관심이 있으신 분• 동시성 처리 및 비동기 처리에 경험이 있거나 관심이 있으신 분• Managed Cloud 혹은 Kubernetes 환경의 경험이 있으신 분[꼭 확인해주세요!]• 서버(백엔드) 개발 경력이 5년 이상이신 분들을 모시고 있어요.,"[이런 경험을 가진 분이라면 더 좋아요!] • 새로운 기술에 관심을 가지며 사내 시스템에 접목하고자 하시는 분• 기존의 관행에 의문을 가지고 더 나은 방법을 제안하기를 좋아하시는 분• 함께 문제를 해결하고 그 과정 속에서 스스로 학습하며 시너지를 느끼시는 분[라포랩스의 개발 환경은요] • Kotlin, Spring, Gradle• OAS(OpenAPI Spec), OpenAPI Generator• Kafka, MySQL(Aurora), Redis, Debezium, DynamoDB, Elasticsearch• Kubernetes, Istio, ArgoCD, Github Action, Terraform, Vault• AWS, GCP(BigQuery)• Datadog, Grafana, Prometheus, Victoria Logs."
라텔앤드파트너즈,"• Java & Spring Boot 기반 API 및 서비스 개발/운영• 클라우드 인프라(AWS) 환경에서의 서비스 운영 및 모니터링• 코드 리뷰 및 테스트 코드 작성, 품질 개선 활동• 서비스 안정성과 성능 향상을 위한 아키텍처 개선.","• 백엔드 경력 3년 이상이거나 이에 준하는 실력을 보유하신 분• Java 혹은 Kotlin 기반 Spring Framework 이용한 개발 경험이 있으신 분• JPA, Hibernate 등 ORM 사용 경험이 있으신 분• 코드 품질을 중요하게 생각하는 분• 테스트코드의 중요성을 알고 작성하시는 분• 문제 해결 능력 및 책임감 있는 태도.",• Spring Batch 등 배치 경험• 원활한 커뮤니케이션으로 협업을 즐기는 분• 프론트엔드/기획/디자인/인프라 등 타 직군과 협업이 원할한 분• 새로운 기술과 도구를 학습하고 팀에 공유하는 문화에 익숙한 분• 문제를 발견하면 적극적으로 제안하고 개선을 주도할 수 있는 분.
헬스커넥트,"• Spring, Node.js 기반 백엔드 시스템 개발 및 유지보수• React를 활용한 프론트엔드 개발 및 최적화• 데이터베이스, API 설계• 웹 애플리케이션 개발.","• Java 기반 웹 개발 경력 3년 이상의 풀스택 개발 경험• Spring 기반 백엔드 및 React 프론트엔드 개발 가능자• Node.js 기반 백엔드 개발 가능자• RDBMS(Maria DB, MySQL, Oracle, PostgreSQL 등), NoSQL 기반 개발 역량 보유• 팀워크를 중시하며 원활한 커뮤니케이션 능력을 갖추신 분.",• 스프링 기반 높은 개발 숙련도• Nextjs 프로젝트 경험자• PostgreSQL 경험자• 하이브리드앱 서비스 경험자• 다양한 Cloud 구성 경험자.
매드업,"• 레버 엑스퍼트(LEVER Xpert)• 레버 엑스퍼트 솔루션 개발 및 운영 (FastAPI)• 백오피스와 광고 운영 도구 개발 및 운영 (Django, FastAPI)• 프리즘(Prism)• AWS에서 Data pipeline 및 DL, DW, DM 구축* 배치되는 팀에 따라 위 프로덕트 중 하나를 담당하여 업무를 진행하게 됩니다.","• Python, Java, C, C++ 등 하나 이상의 개발 언어로 백엔드 개발이 가능하신 분• 클라우드 기술 스택에 관심이 많은 분• 책임감이 강한 분• 주도적으로 자기 업무를 수행하시는 분• 커뮤니케이션 능력이 탁월하고 설득력 있게 설명 가능하신 분.",• 광고 업무 이해• Python 기반 서비스 운영 경험• AWS 인프라 구성 및 운영 경험• 클라우드 관련 자격증 소지자.
스파크코퍼레이션,"• 대규모 트래픽 대응 가능한 백엔드 아키텍처 설계 및 개발• Spring Boot 기반 API 서버 개발 및 운영• AWS 기반 인프라 설계, 배포, 모니터링• DB 모델링 및 성능 최적화.","• 백엔드 개발 경험• RDBMS(MySQL, PostgreSQL 등) 설계 및 운영 경험• AWS 서비스(EC2, S3, RDS, Lambda 등) 실무 경험• RESTful API 설계 및 운영 경험API 설계 및 운영 경험.","• Docker, Kubernetes 등 컨테이너 오케스트레이션 경험• MSA 구조 설계 및 운영 경험• 모니터링/로깅 시스템(Prometheus, ELK 등) 경험• 보안/성능 최적화 경험• 성능 최적화 및 테스트 코드 작성 경험• 스타트업 혹은 빠른 제품 사이클 경험• AI 활용한 퍼포먼스 능력자."
뉴웨이브커머스,"• Kotlin / Spring Boot 기반의 API 서버 및 마이크로서비스 개발• e-Commerce, 커뮤니티, 내부 시스템 간의 데이터 설계 및 연동• RESTful / GraphQL API 설계 및 개발• AWS 기반 클라우드 인프라와의 연계 및 운영 (ECS, Lambda, RDS, S3 등)• 서비스 성능 및 안정성 개선, 모니터링 시스템 구축• 프론트엔드, 데이터팀, 인플루언서팀 등과의 협업을 통한 신규 기능 개발.",• 백엔드 개발 경력 3년 이상• Kotlin 또는 Java + Spring Boot 기반 서버 개발 경험• RDBMS (PostgreSQL 등) 설계 및 최적화 경험• RESTful API 설계 및 서비스 운영 경험• Git / GitHub 기반 협업 및 CI/CD 환경에 대한 이해.,"• AWS 기반 인프라 운영 경험 (ECS, Lambda 등)• 글로벌 서비스 운영 경험• Shopify, SNS 플랫폼 등 외부 API 연동 경험• Python 등 타 언어 기반 백엔드 서비스 개발 경험• Frontend, Product 팀과의 협업 및 문서화 역량• 새로운 기술을 배우고 서비스 아키텍처 개선에 주도적으로 참여하시는 분• 데이터, 퍼포먼스, 코드 품질에 높은 기준을 가지고 계신 분• 글로벌 커머스 환경에서 빠른 성장과 도전을 즐기시는 분• 문제를 발견하면 스스로 해결책을 찾아가는 책임감 있는 분."
데일리펀딩,• 데일리펀딩 서비스 백엔드 플랫폼 개발.,"• 백엔드 개발 경력 3년 이상인 분• Python(Django Rest Framework) 개발 경력 1년 이상 or 그에 준하는 역량 보유자)• MySQL 또는 Postgres 등 RDBMS 사용 경험이 있는 분• API 문서화(Swagger/OpenAPI), 시스템 아키텍처 문서 작성 능력이 있는 분• Git을 통한 협업이 가능한 분.","• 동료와의 유연한 소통과 협업을 즐기는 분• 더 나은 사용자경험을 위해 끊임없이 고민하고 연구하는 분• 금융 프로젝트 기여 경험이 있는 분• PHP 코드를 읽고 Python으로 새롭게 작성이 가능한 분• 웹 기반 서비스와 그 구조에 대한 기본적인 이해도가 있는 분• AWS, GCP, Azure 등의 클라우드 환경 경험이 있는 분• Jenkins, GitHub Actions, GitLab CI 등 사용 경험이 있는 분."
맘편한세상(맘시터),"• 맘시터 서비스의 회원, 매칭, 돌봄, 결제 등 다양한 도메인 비즈니스와 백오피스 개발을 담당합니다. • 신규 Feature 를 중심으로 Spring Boot / Kotlin을 중심으로 개발하며, 일부 레거시 시스템은 Nodejs / NestJS로 구성되어 있습니다.• RESTful API의 설계 및 구현을 통해 효율적인 클라이언트-서버 통신 시스템을 구축합니다.• 다양한 유관 팀과의 협업을 통해 사용자 경험을 최적화하는 백엔드 아키텍쳐를 설계하고 운영합니다.• 프로덕트의 확장성을 고려하여 기존 코드를 지속적으로 리팩토링하고 제품을 개선해나갑니다.• 시스템 모니터링 및 로깅 환경을 구축해 서비스 안정성을 높이고 장애 대응 체계를 마련합니다.","• Java/Kotlin Spring 기반 서버 개발 경력 만 2년이상 5년 이하의 경력을 보유한 분• 3년 미만 경력인 경우, 본인의 개발 역량을 보여줄 수 있는 포트폴리오 제출을 권장합니다. • Kotlin 언어를 처음해도 문제없이 배울 수 있으신 분 • RESTful API 설계능력을 보유하고 지속적인 개선을 해보신 분• RDBMS 또는 NoSQL DB를 활용한 설계/운영 경험을 보유한 분• 상호 피드백에 열려 있고, 원활한 커뮤니케이션이 가능하신 분• 테스트 코드 작성이 필수라고 생각 하시는 분-.","• 대규모 트래픽을 고려한 시스템 디자인, 개발 경험을 보유한 분• AWS 및 쿠버네티스 환경에서 서비스 개발/운영 경험이 있으신 분범사회적 이슈를 해결해 나가는 것에 관심이 있으신 분• 서비스 장애를 경험하고 문제를 해결해보신 경험이 있으신 분• 도메인 주도 설계 및 품질에 관심이 많고 지속적인 개인 발전을 통해서 팀의 코드품질 개선에 의지가 있으신 분• 성능 테스트 및 최적화 경험이 있으신 분• 유연한 설계가 무엇인지 고민하고 점진적으로 시스템을 개선해 나갈 수 있으신 분."
유닛블랙,"[이런 일을 해요]• 개발 및 유지·보수＞＞ Next.js 기반의 고도화된 경정청구 플랫폼• 협업 및 고객 경험 개선＞＞ 기획·디자인 파트와 협업하여 최적의 고객 경험 제공• 어드민 구축＞＞ 세무 전문가들을 위한 시스템 어드민 개발• 서비스 기술 지원＞＞ 환급 서비스 외 유닛블랙이 운영하는 다양한 사내 서비스[개발 환경은 어떤가요?]• 언어 : Typescript• 프레임워크: NextJs, React • 클라우드: AWS • 업무 도구: Github, VSCode • 빌드, 배포: Github CI, ArgoCD • 모니터링: EFK(Elasticsearch, Fluentbit, Kibana) • 코드리뷰: Github PR(/w Graphite).","• 프론트엔드 개발 경력 3년 이상이신 분• React, NextJs 로 프로덕션 서비스 코드 작성을 해 보신 분• 프론트엔드의 안정성에 대한 고민이 있으신 분• 빌드 패키징과 번들링에 대한 이해도가 있으신 분• 유지보수 가능한 코드를 지향하시는 분.","• RxJs 등을 이용하여 Stream 을 다뤄보신 분• React 외에 Svelte, Solid, Qwik 을 사용해 보신 분• 고성능을 요구하는 웹 클라이언트를 개발해 보신 분• WASM 을 활용해 보신 분 • Claude code 등 AI 툴을 사용해서 개발을 해 보신 분."
메디쿼터스,"MSA(Microservices Architecture) 하에서 Kotlin(Java) + JPA를 사용하여 신규 이커머스 플랫폼(nugu 2.0)을 설계 및 개발 합니다.서비스간 비동기 통신을 위한 kafka 기반의 EDA(Event-Driven Architecture) 패턴을 구현합니다.플랫폼의 확장성, 안정성 및 성능을 지속적으로 모니터링 및 개선하고, 발생 가능한 기술적 문제들을 해결합니다.팀원들의 기술적 성장을 지원하고 코드 리뷰를 통해 코드 품질을 향상시킵니다.기획팀 및 유관 부서와 긴밀하게 협업하여 비즈니스 요구 사항을 이해하고 이를 기술적으로 구현합니다.팀원들과 함께 건강하고 협력적인 조직 문화를 조성하고, 긍정적인 개발 환경을 만들어나갑니다.","Kotlin(Java) 개발 경력 3년 이상 ~ 9년 이하(최근 백엔드 개발 3년, JPA 개발 1년 이상)의 풍부한 경험을 가지신 분MSA 기반 환경에서의 서비스 설계 및 구현 경험이 있으신 분RDB/NoSQL 을 활용한 도메인 설계 및 구현에 능숙하신 분문제를 구조화하고 다양한 정보를 조합하여 원인을 파악하는 문제 해결 능력이 있으신 분문제 해결 및 성장에 대한 열의가 있고, 끊임 없는 성장을 추구하시는 분팀 단위 개발 및 유관 부서와의 협업 커뮤니케이션 능력이 뛰어나신 분.",Kotlin/gRPC 기반으로 빠르고 안정적인 서비스 개발이 가능하신 분분산 시스템 개발의 어려움에 대한 이해가 있으신 분 RabbitMQ/Kafka 기반으로 비동기 서비스 설계 및 개발이 가능하신 분Agile/Scrum 개발 환경에서의 개발 경험이 있으신 분e-commerce 플랫폼에 대한 경험이 있거나 heavy user이신 분일본 시장 서비스 경험이 있거나 일본어 커뮤니케이션이 가능하신 분.
