기업명,주요업무,자격요건,우대사항
힐링페이퍼(강남언니),"• 회원 도메인: 다양한 사용자 계정 관리 및 데이터 설계 및 운영• 인증 도메인: OAuth, JWT 기반 인증 및 정보 보호 설계 및 운영• API Gateway: 내외부 마이크로서비스들을 위한 API Gateway 고도화.","• 회원과 인증 도메인에 경험이 있으신 분• OAuth 2.0, SSO, JWT 등을 사용한 인증 서버 설계 및 구축 개발 경험이 있으신 분• 하나 이상의 OO(Object-Oriented) 프로그래밍 언어를 능숙하게 다루는 분• 문제의 본질을 이해하고 답을 찾기 위해 동료의 의견에 집중하는 분• 자신의 생각을 말, 글, 그림을 통해 합리적으로 표현할 수 있는 분• 문제 해결에 필요하다면 자신의 지식과 경험을 내려놓을 수 있는 분• 지금보다 더 나은 엔지니어로 성장하고 싶은 분.",• 서버 시스템 아키텍처 설계 패턴들의 개념과 장단점을 이해하는 분• CQRS(Command Query Responsibility Segregation)를 이해하는 분• 테스트 주도 개발 이해와 경험을 가진 분• 1년 이상의 Continuous Integration과 Continuous Deployment 운영 경험을 가진 분.
아임웹,"• AWS 기반 아임웹 서비스 인프라 운영 및 모니터링, 비용 관리• 컨테이너 기반의 시스템 구축 및 운영 (ECS/EKS)• 사내 엔지니어의 업무 생산성 향상을 위한 인프라 구성 자동화.",• 3년 이상의 AWS 사용 경력이 있으신 분• Linux 및 컨테이너에 대한 이해가 있으신 분• 네트워크 기초와 트래픽 흐름에 대한 이해가 있으신 분• Kubernetes 운영 경험이 있으신 분.,"• Terraform/CloudFormation/CDK 등의 IaC(Infrastructure as Code) 도구 사용 경험• 쉘 스크립트 또는 프로그래밍 언어로 인프라 관리를 자동화한 경험 (예: JavaScript, PHP, Go, Python)• ISMS 요구 사항에 맞춘 인프라 개선 경험[기술 스택] 인프라 팀은 이런 기술을 사용하고 있어요• 개발 언어: Go, Python, PHP• 서버: AWS (EC2, ECS, EKS)• DB: Aurora MySQL, Aurora PostgreSQL, ClickHouse• 모니터링: Datadog, Grafana, FluentBit, Loki, Prometheus, Tempo• Kubernetes: Helm, Istio, Karpenter, KEDA, Kafka, Dex, ARC, Kubecost• CI/CD: GitHub Actions, ArgoCD• IaC: Terraform."
누비랩,"• 음식 관련 데이터를 활용한 AI 모델의 연구 및 개발을 수행합니다.• AI 모델의 학습 및 검증을 위해 관련 코드를 구현하고 최적화합니다.• 음식 도메인에서 발생할 수 있는 엣지 케이스를 해결하기 위해 새로운 접근법을 탐색 및 제시합니다.• AI 관련 컴포넌트를 활용 또는 구현하여 기능을 구현하고, 전사에서 안정적으로 사용할 수 있게 자동화 및 플랫폼화를 합니다.• 여러 팀이 사용할 수 있는 도구 및 라이브러리를 개발하고, 누비랩의 다양한 서비스에 맞게 최적화합니다.• AI 관련 시스템 및 파이프라인의 확장성과 안정성을 제공하며, 누비랩의 AI관련 업무를 효과적으로 진행할 수 있도록 지원합니다.","• 컴퓨터 비전을 기본으로 딥러닝 모델 구현 및 응용 경험이 있으신 분• 논문 기반 모델(PyTorch 등) 구현 및 실험 재현 능력을 보유하신 분• 컴퓨터 비전 AI 모델 관련 학습 및 배포를 경험해보신 분• AI 모델의 학습-검증-배포의 흐름을 이해하고, 설명할 수 있는 분• Docker, Docker-Compose, Kubernetes 중 하나라도 경험하신 분• 이해관계자와의 원활한 소통 및 문제 파악 능력을 보유하신 분.","• 최신의 AI 관련 추세를 파악 및 따라가고, 활용해보신 분• 학회 논문 구현, 논문 발표, AI 관련 오픈소스 기여 및 대회 수상 등의 경험이 있으신 분• GPU를 활용한 AI 모델의 배포 및 최적화를 경험하신 분• 데이터 또는 AI 관련 파이프라인의 구현 및 운영을 경험하신 분• OS, HW, Network 등 Computer Science 관련 내용을 잘 이해하고 설명할 수 있는 분[기술 스택]• 개발: Python, PyTorch, FastAPI, vLLM, Triton, LangChain, LangGraph• 인프라: AWS, Docker, Docker-Compose, Kubernetes• 협업툴: Slack, Notion, Google Docs, Github."
인피니티익스체인지코리아,"• AWS를 기반으로 서비스 인프라 구축 및 운영관리• 서비스 관련 트러블 슈팅 및 장애 대응• 배포, 로깅, 모니터링 시스템 구축 및 자동화• CI/CD 파이프라인 구축.","• 3년 이상의 DevOps 및 SRE 경력이 있으신 분• OS, Network,Database 등 CS 전반에 대한 이해와 지식을 보유하신 분• Kubernetes 환경에서 시스템 구축 및 운영 경험이 있으신 분• Shell, Python등의 프로그래밍 언어를 활용한 스크립트 작성 능력을 보유하신 분• Helm, Terraform 등 IaC 도구에 경험이 있으신 분.","• 다양한 장애 상황에 대한 트러블슈팅 경험이 있으신 분• 다양한 오픈소스를 활용해 운영 환경을 구성해 본 경험이 있는 분• 가상자산에 대한 관심, 지식, 거래경험이 있거나, 유관 업종에 종사하셨던 분• 금융권 또는 대규모 서비스 인프라 운영 경험, 보안에 대한 높은 이해도."
채널코퍼레이션,• 엔터프라이즈 고객 대상 채널톡 도입 컨설팅 및 통합 프로젝트 관리• 고객사 내부 시스템·API 분석 후 데이터 연동 설계·개발• 고객사 개발팀·CS팀과 협업하여 전 과정의 기술 이슈 해결• 필요 시 현장 상주·방문을 통한 심층 기술 지원.,"• 3년 이상 소프트웨어 개발 경력이 있으신 분• API·데이터 연동·커스터마이징 경험이 풍부한 분• 새로운 것을 빠르게 배우고 적용시킬 수 있는 분• 기술 문제를 스스로 정의하고 해결하며, 고객 중심으로 소통할 수 있는 분• 내부 세일즈 조직, 고객사 IT팀 등 다양한 이해관계자와의 협업을 즐기는 분.",• SI(System Integration) 프로젝트 경험• SaaS / IT 솔루션 도입 프로젝트 및 고객사 상주 지원 경험.
하이퍼리즘,"CTO 및 CISO와 함께 사내 보안 오퍼레이션을 수행하며, 개발 조직이 효율적으로 운영될 수 있도록 다양한 지원 업무를 담당합니다.• VPN, EDR, SIEM, MDM, Chrome Enterprise 등 보안 솔루션의 운영 및 유지보수• 정기적인 모의 해킹 수행 및 사내 잠재 취약점의 적극적 탐색과 분석• Google Workspace, 1Password, Slack 등 다양한 사내 업무 도구의 로그 감사 및 어드민 업무 수행• 피싱 메일, 공급망 공격, 악성 코드 배포 등 다양한 보안 사고 가능성에 대한 구조적 대비• 사내 코드 레지스트리의 관리 및 검토• 인프라 설정 (Terraform 등)에 대한 주기적인 감사 및 리뷰 프로세스 관리• 임직원 대상 보안 정책 수립 및 교육• 사내 네트워크 및 각종 장비(방화벽, AP, UPS 등)의 관리 및 운영• ISMS 인증 준비 및 심사 대응.","• Python을 활용한 스크립트 작성에 능숙하신 분• 컴퓨터 및 소프트웨어 전반에 대해 폭넓은 이해를 가지신 분• Linux를 포함한 다양한 운영체제에 익숙하신 분• AWS 등 퍼블릭 클라우드 사용 경험이 있으신 분• 극도로 꼼꼼한 워크 스탠다드를 갖추신 분• 병렬적이고 기민한 공개 커뮤니케이션 능력을 보유하신 분 (DM 금지, 직원 1인당 월 평균 Slack 메시지 약 2,000개 수준)• 수동적이고 영혼 없는 일처리를 지양하며, 비판적 시각으로 본질적인 문제를 개선하시는 분.","• 다양한 네트워크 프로토콜에 익숙하신 분• 서비스 및 프로덕트 개발 경험이 있으신 분• ChatGPT, Gemini, Cursor, Claude 등 AI 프로덕트를 능숙하게 활용하고 기능 업데이트를 팔로업하시는 분• 취약점 제보, 해킹 대회 수상, 버그 바운티 헌팅 등 보안 분야에서 입증 가능한 성과를 보유하신 분• 크립토 관련 경험이 있으신 분 (DeFi, 지갑 관리, 중앙화 거래소, 스마트 컨트랙트 등)• 정보보호관리체계(ISMS) 또는 ISO 27001 인증 대응 경험이 있으신 분• OSCP, OSCE 등 모의 해킹 관련 전문 자격증을 보유하신 분• CCNA 및 기타 네트워크 보안 관련 자격증 보유자 또는 해당 분야에 대한 지식을 갖추신 분• Metasploit, Burp Suite, Nmap 등 모의 해킹 도구 활용에 능숙하신 분• 구체적인 EDR, MDM, SIEM, DLP, TI 솔루션 운영해본 경험이 있으신 분."
매스프레소(콴다),"• AWS, GCP, Kubernetes 환경에서 애플리케이션 실행 환경 구축과 운영• IaC를 통한 인프라 리소스 관리 및 자동화 구축 (Terraform)• AI 도구를 활용한 인프라 자동화• GitOps 기반 CI/CD 파이프라인 구축• Observability 플랫폼 구축 (Victoria metrics, Loki, Grafana)• FinOps 관점의 클라우드 비용 최적화 및 리소스 효율화• Platform Engineering을 통한 개발자 셀프서비스 환경 구축.","• 2년 이상의 소프트웨어 엔지니어링 혹은 시스템 운영 경험이 있으신 분• Python, Go 중 하나 이상의 언어에 능숙하신 분• AWS/GCP 등 Public Cloud 서비스 운영 경험이 있으신 분• 컨테이너 및 오케스트레이션 기술에 대한 이해가 있으신 분.","• Kubernetes 클러스터 운영 경험이 있으신 분• ArgoCD 등 GitOps 도구 운영 경험이 있으신 분• Prometheus, Grafana, OpenTelemetry 등 모던 옵저버빌리티 스택 경험이 있으신 분• LLM 도구 활용 경험이 있으신 분 (Claude code 등을 활용한 트러블슈팅 및 IaC 자동화)• 빠르게 성장하는 서비스의 안정적인 운영을 위한 문제해결 능력을 갖추신 분."
카카오페이(kakaopay),"• Linux 시스템을 ​운영 및 ​관리해요• SAN, ​Object Storage 를 ​운영 및 ​관리해요.• 시스템 자동화를 위한 아키텍처 설계 및 개발을 진행해요.• 오픈소스 스토리지를 구축 및 운영해요.• Ceph 시스템을 운영 및 관리해요.• 스토리지, 시스템 성능 분석 및 튜닝을 해요.새로운 오픈소스 스토리지 기술 연구 및 도입을 검토해요.","• Linux 시스템 운영 및 관리를 5년 이상 경험하신 분이면 좋아요.• 오픈소스 시스템 구축 및 운영을 3년 이상 경험하신 분이면 좋아요.• SAN, Object Storage 구축 및 운영을 3년 이상 경험하신 분이면 좋아요.• 분산 시스템에 대한 이해가 있으면 좋아요.• 문제 해결 능력과 논리적인 사고가 있으면 좋아요.","• 금융/포털/게임사에서 대규모 인프라 운영 경험하신 분이면 좋아요.• HDFS, Ozone 등 빅데이터 환경 운영 경험하신 분이면 좋아요.• Python 및 Shell 스크립트 등 개발 언어 활용한 자동화 경험하신 분이면 좋아요."
원셀프월드,"• NetJS 기반 모놀리식 -＞ 마이크로서비스 분리 및 구축• PostgreSQL 기반 DB 모델링 및 쿼리 최적화• 다양한 내부 서비스/API 설계 및 운영 (유저,보상,광고 등)• Docker 기반 개발환경 구성 및 AWS ECS 배포 경험 축적• 운영 중 발생하는 이슈 해결 및 장애 대응• 프론트엔드, 기획, PM 등과 긴밀한 협업.","• 서버 개발 실무 경력 3~8년(3~6년차는 실무 중심, 6년 이상은 리딩 경험 보유자 우대)• NestJS 혹은 유사 Node.js 프레임워크 사용 경험• 마이크로서비스 아키텍처(MSA)에 대한 이해• PostgreSQL 또는 유사 RDBMS 에 대한 이해 및 실사용 경험• Docker / ECS 등 컨테이너 기반 배포 환경 사용 경험• 실서비스 운영 경험 (라이브 시스템에 대한 고민과 경험)• 협업과 커뮤니케이션을 중요하게 생각하는 분• 문제 해결과 성장에 진심이신 분• ChatGPT, Cursor 등 AI 도구를 코드 작성, 테스트, 리팩토링에 적극적으로 활용하는 분.","• AWS 기반으로 실제 앱 출시 및 운영 경험• 대규모 트래픽 서비스 운영 경험• Redis, Kafka, SQS 등 비동기 처리 경험• CI/CD 파이프라인 구성 경험• API 설계 명세화(Swagger 등) 경험• AI 기능이 포함된 앱/서비스 개발 경험• 실사용자 데이터 기반 문제 해결 경험• 개발 외 팀(기획, 디자인, 마케팅)과의 원활한 커뮤니케이션 경험."
아이센스,"• IT 인프라(서버) 운영 및 관리 ＞ Windows / Linux 기반 서버 구축 및 운영·관리 ＞ 가상화(HCI, VMware 등) 인프라 운영·관리 ＞ DB·웹 / WAS 등 주요 서비스의 운영·관리 및 장애 대응 ＞ OS, DB, 스토리지 등 백업 및 용량 관리 ＞ 서버 보안 관리 및 네트워크 인프라 운영 지원.","• 학사 이상 학위 소지자(컴퓨터공학, 정보통신공학 등 관련 계열)· 유관 업무 3년 ~ 10년 경력자(대리~과장급)· Windows / Linux 기반 서버 구축 및 운영·관리 경험.","• 제조업 기반 서버 인프라 및 업무시스템 운영 경험· 클라우드(AWS, Azure 등) VM 및 OS 운영 경험· 자동화 스크립트 및 모니터링 툴 활용 경험."
빗썸,"• AWS 서버 설계, 구축 및 운영• IDC 관리 및 운영• CDN 등 외부 솔루션 관리 및 운영• 시스템 운영 환경 개선.","• AWS에서의 시스템 구축 및 운영 경험이 최소 5년 이상 있으신 분• IaC 구성 경험이 있으신 분(Terraform, Python, AWS Lambda, Ansible)• CDN, APM 등의 솔루션 사용이 능숙하신 분.","• AWS Solutions Architect 경험이 풍부하신 분• IDC 관리 및 운영 경험이 풍부하신 분• Docker, Kubernetes 경험 및 활용에 능숙하신 분• 7 x 24 서비스 사이트 운영 경험이 있으신 분• 대용량 트래픽 처리 경험이 있으신 분• AWS서비스의 관리 절차를 수립 해보신 분[근무조건]• 고용형태 : 수습평가 후 정규직 전환• 근무장소 : 서울 강남구 테헤란로 124 삼원타워 (주)빗썸 본사• 급여 : 회사 내규에 따름 (인터뷰 후 결정)."
클라우드네트웍스,"• 서버 구축 및 유지보수 (HPE, DELL 등)• 스토리지 구축 및 유지보수• 가상화 시스템 구축 및 유지보수• 기타 부서 유관 업무.",• 경력 : 경력 1년 이상• 학력 : 무관.,"• Linux, Unix, Windows 시스템 구축 및 운영 경험자• 정보처리기사, RHCSA, RHCE, 리눅스마스터 등 자격증 보유자• VMware, HCI, Nutanix 등 설치 및 유지보수 경험자• 영어 가능자• 서버, 가상화 시스템 등에 대해 이해도가 높거나 다양한 방법론 적용 경험자• 해외여행에 결격사유가 없는자• 즉시 출근 가능자."
빅밸류,"• Linux / Windows 서버 운영 관리• 사내 네트워크 및 하드웨어 장비 관리• 제품 개발·운영을 위한 IT 인프라 설계 및 관리• AWS, NCloud, NHN 등 Public Cloud 관리• PC 유지 보수 및 사내 IT 트러블 슈팅 대응.",• 경력 3년 이하• Linux 시스템 운영 경험 - Linux OS 구성 및 운영 - Linux 튜닝 및 트러블슈팅 경험• OS 및 네트워크 전반에 대한 지식.,"• 관련 전공자• 관련 자격증 보유자 (리눅스 마스터, AWS Certification 등)• 다양한 OS 환경 경험 (POSIX 계열: unix, Redhat, Ubuntu, Debian 등)• 가상화 / 컨테이너 환경에 대한 이해 (Kubernetes, Docker 등)• 서버 및 네트워크 보안에 대한 이해• 장애 대응 경험 보유자• 성장 욕구를 바탕으로, 학습한 내용을 명확하고 간결하게 공유할 수 있는 분기술스택• Shell Script• Python• 다양한 운영체제."
